no,stage,x,y,z,tbxta,sox2,wnt8a,depdc7a
4,18ss,121.34,87.8424,88.2194,7.11391,69,7.22044,9.04825
4,18ss,134.713,88.1959,88.4326,5.51626,69,9.70051,13.5872
4,18ss,127.201,95.9397,88.6295,4.8157,80,7.09708,9.23935
4,18ss,142.088,73.2255,87.9781,9.39803,85,14.081,14.1344
4,18ss,124.7,74.9642,89.0329,8.57204,80,20.6453,9.35966
4,18ss,135.605,77.0644,88.7684,7.4726,80,18.0642,10.591
4,18ss,141.286,84.4856,89.7339,7.19373,74,8.92186,11.038
4,18ss,134.519,82.5296,91.0847,8.56348,69,17.069,13.9599
4,18ss,126.502,90.0453,91.741,7.89834,64,8.83601,8.79019
4,18ss,141.788,92.4667,90.7135,6.53487,64,9.21368,9.64904
4,18ss,134.403,96.9593,92.103,6.14271,69,7.33573,10.8459
4,18ss,128.243,84.6846,92.1651,7.96384,85,24.5755,10.9149
4,18ss,131.509,90.6589,91.8541,6.7841,75,8.35497,10.5692
4,18ss,145.543,85.779,94.0613,11.5617,96,16.165,15.9571
4,18ss,125.549,74.5827,96.2934,5.93886,69,16.5335,9.92906
4,18ss,126.146,95.6031,95.6357,6.7071,74,7.67977,12.8482
4,18ss,140.596,77.8519,96.8962,5.88776,133,10.7374,11.3805
4,18ss,121.683,89.8633,96.1167,5.97551,80,7.17432,10.5001
4,18ss,123.756,79.5755,97.055,4.68421,69,12.8813,10.7523
4,18ss,125.437,84.6725,97.543,6.97221,75,18.7103,10.0086
4,18ss,133.273,86.2684,97.5594,14.6084,240,34.8583,15.1831
4,18ss,141.268,89.3371,96.4887,11.0869,165,12.7514,14.684
4,18ss,133.364,80.8731,98.9705,6.212,69,10.0564,9.11574
4,18ss,129.406,81.8406,98.8863,7.93633,85,15.2623,10.7769
4,18ss,125.089,76.9183,100.195,6.94422,64,26.2237,11.6853
4,18ss,128.533,94.4296,99.8663,8.90132,80,10.2715,9.11001
4,18ss,156.734,73.6582,87.7029,10.091,139,12.1316,19.337
4,18ss,163.424,78.7256,86.2448,18.7532,255,19.4785,19.4462
4,18ss,154.004,86.6989,89.4403,11.787,192,14.1984,16.9275
4,18ss,160.635,94.2341,90.2413,19.5404,176,29.1853,20.9355
4,18ss,146.137,81.9084,89.6147,6.74967,101,11.3111,12.8202
4,18ss,157.023,79.9028,91.5085,12.4555,192,24.1456,16.5349
4,18ss,159.264,84.139,91.4154,11.0371,255,17.154,21.8191
4,18ss,163.032,87.97,91.4607,15.6471,255,27.2585,23.0706
4,18ss,156.22,74.9133,94.1968,12.0813,64,16.6603,13.6874
4,18ss,149.589,77.4438,93.4434,8.56763,75,11.005,11.1015
4,18ss,153.324,94.1867,93.9386,9.22551,186,9.30212,12.684
4,18ss,166.419,79.3792,94.4306,13.4065,181,24.8397,17.4054
4,18ss,169.447,88.0598,96.0337,8.03557,64,9.58377,12.0176
4,18ss,155.79,89.9041,96.3225,18.8646,192,40.2405,16.398
4,18ss,160.638,91.7871,96.8788,14.764,255,17.5371,21.8049
4,18ss,146.11,94.7729,97.3234,15.3326,245,21.2352,14.4642
4,18ss,162.65,74.064,97.1221,6.53436,202,7.27793,12.3033
4,18ss,167.639,76.2236,98.6505,16.8208,165,15.6583,18.3127
4,18ss,165.209,82.364,98.2899,10.5276,90,10.1203,12.4842
4,18ss,153.878,79.0561,98.5059,7.72507,64,12.3104,12.2914
4,18ss,150.782,83.9974,99.0027,8.10704,96,9.20626,10.4919
4,18ss,157.635,84.4628,100.07,7.38079,80,9.73822,10.8908
4,18ss,147.603,89.0484,98.714,15.7484,229,26.617,14.9532
4,18ss,165.714,89.5392,99.3547,11.9272,202,27.4591,21.2649
4,18ss,160.631,96.118,100.173,19.9367,149,40.9109,18.3814
4,18ss,184.668,83.8117,88.1793,2.0854,106,4.82458,6.88051
4,18ss,118.978,72.7709,84.5474,7.61787,85,8.75358,9.2741
4,18ss,111.174,82.8631,84.7476,6.62005,107,8.63751,8.98128
4,18ss,112.813,95.7538,83.8777,3.82217,96,7.53386,11.093
4,18ss,118.593,80.6199,84.3799,7.19431,75,13.7072,8.8599
4,18ss,114.836,87.5466,84.8499,5.1868,75,7.27911,10.9139
4,18ss,106.21,90.5302,86.8828,4.51982,85,6.26681,8.62842
4,18ss,101.783,77.8154,85.894,4.14369,75,6.39406,8.51366
4,18ss,107.706,85.331,86.5252,4.84432,80,6.27425,10.9193
4,18ss,99.1031,90.9439,86.4766,4.16151,69,6.07047,9.8862
4,18ss,111.323,77.4948,87.0926,6.3178,85,9.95936,11.6389
4,18ss,112.992,91.433,87.1921,5.24943,80,6.6996,10.0541
4,18ss,103.537,95.2285,87.5992,3.84025,80,5.51874,8.3624
4,18ss,142.913,74.577,75.4519,9.86213,96,20.1184,15.1905
4,18ss,129.129,74.5813,75.9305,7.78883,85,10.2376,9.37814
4,18ss,142.565,82.5098,75.4565,11.3776,255,12.1752,18.7404
4,18ss,131.388,83.0509,75.3682,25.5511,85,79.7785,27.6276
4,18ss,126.306,85.817,75.6397,8.08243,101,16.284,11.5403
4,18ss,144.646,89.8508,75.9616,10.11,91,17.5665,16.2082
4,18ss,123.796,93.074,75.9127,3.87409,91,9.36765,10.9565
4,18ss,129.163,93.9611,75.9712,5.50798,96,16.5972,11.5597
4,18ss,137.293,94.6516,75.6913,4.69162,101,8.51707,10.9387
4,18ss,140.266,89.8851,77.6582,6.48526,96,8.52948,9.88121
4,18ss,132.713,91.0546,77.2089,5.50199,101,9.8749,10.5219
4,18ss,123.196,77.0473,78.3909,7.49243,96,13.9286,11.4605
4,18ss,139.12,79.3442,78.0343,10.7723,112,20.4651,15.4146
4,18ss,123.794,82.337,77.9207,5.16117,96,9.10489,10.0583
4,18ss,134.321,86.3212,77.9209,8.96279,197,19.0356,13.5585
4,18ss,132.1,80.4031,79.0041,8.6366,106,21.1799,12.6233
4,18ss,141.56,75.2976,80.3701,9.39181,133,14.2318,14.6806
4,18ss,143.878,84.334,80.9822,10.9711,85,12.5835,16.4681
4,18ss,126.804,87.6022,80.6667,7.80992,85,10.9038,10.3206
4,18ss,123.712,92.0951,81.3666,4.24163,96,6.85499,10.989
4,18ss,128.486,96.0518,81.1916,4.69609,90,8.33086,9.89146
4,18ss,144.934,90.5557,82.1726,6.66427,80,12.3377,12.0849
4,18ss,134.869,92.4948,82.8164,4.94473,85,10.389,11.5979
4,18ss,129.548,77.0245,82.6214,8.80364,171,15.7485,10.0219
4,18ss,137.747,82.3903,83.3449,6.56273,91,15.0303,14.5801
4,18ss,143.751,78.0313,84.9634,12.277,96,17.2635,14.4862
4,18ss,132.916,84.58,84.5093,12.6252,80,12.9839,14.8477
4,18ss,127.672,80.3565,86.5006,8.15818,165,15.2275,10.0129
4,18ss,122.77,81.4689,86.3392,5.95533,80,8.16393,9.81672
4,18ss,132.961,96.3241,86.05,6.00764,75,6.9098,12.128
4,18ss,138.883,92.1469,88.1425,5.57725,85,7.71131,9.79052
4,18ss,158.912,72.6785,75.9976,20.9978,255,16.8051,21.6213
4,18ss,163.377,74.3181,76.147,19.9438,250,15.6285,18.2731
4,18ss,149.806,77.3107,76.1065,19.6906,255,14.8016,23.6688
4,18ss,156.066,80.9814,75.3355,23.9495,255,28.9861,23.7979
4,18ss,165.913,86.1337,76.1051,22.0333,255,24.0624,24.6564
4,18ss,159.283,86.7288,76.1995,21.8401,255,25.7892,22.9582
4,18ss,159.475,91.5938,75.2732,24.2489,255,26.4951,37.6749
4,18ss,159.558,96.4192,75.5699,12.9468,245,29.7611,22.2625
4,18ss,166.384,79.8234,76.2858,19.934,255,20.9484,22.3096
4,18ss,160.196,75.9395,77.7416,20.2254,255,16.5448,24.8952
4,18ss,166.311,92.4852,76.6964,19.1557,255,24.4186,22.101
4,18ss,149.449,73.5901,78.423,9.7821,229,10.921,13.7341
4,18ss,153.171,91.5228,77.7198,13.2427,255,16.5941,20.6562
4,18ss,162.661,79.0808,79.3485,16.8697,255,16.2193,22.0426
4,18ss,148.911,87.817,79.9905,20.6992,255,20.226,19.9033
4,18ss,149.849,95.872,78.818,9.37758,112,15.2125,14.5635
4,18ss,157.496,73.98,80.2943,17.2619,128,33.7317,18.0428
4,18ss,150.603,83.3238,80.4482,22.503,255,24.2998,21.4008
4,18ss,157.434,88.1313,80.8316,10.2696,250,22.8404,14.8173
4,18ss,163.139,90.8008,80.5108,23.4931,255,19.9854,23.3308
4,18ss,156.049,78.471,81.6527,12.9524,255,27.2452,19.1904
4,18ss,158.219,95.434,81.0797,21.6904,250,19.6768,24.2617
4,18ss,150.054,77.8566,82.2502,17.347,250,22.1846,17.0978
4,18ss,146.265,73.5578,83.331,18.6274,90,20.185,16.2629
4,18ss,167.557,85.0074,83.1751,24.4079,234,31.9593,19.7864
4,18ss,164.608,76.3918,83.798,28.9419,74,12.0349,19.7674
4,18ss,168.271,91.8529,83.7985,18.7972,245,14.2296,26.5209
4,18ss,158.711,84.4812,84.5101,10.2708,208,13.052,15.8011
4,18ss,146.474,94.0948,85.8424,6.30518,80,7.50337,10.7086
4,18ss,149.73,85.3167,87.3181,14.0912,85,24.6864,18.1954
4,18ss,170.946,77.3016,75.0667,8.87084,176,10.5553,16.2916
4,18ss,181.26,85.756,76.5144,1.92717,107,5.79085,8.08569
4,18ss,172.922,87.2767,75.1545,7.8251,245,8.78755,13.5771
4,18ss,175.52,92.4353,76.1876,3.19728,101,6.68955,8.93012
4,18ss,177.551,88.4395,76.7582,3.46661,149,6.86672,8.80952
4,18ss,178.004,74.6312,76.8594,2.46473,117,7.27381,8.461
4,18ss,170.829,82.9165,79.3647,18.9203,255,23.782,25.4555
4,18ss,178.776,95.7773,79.0949,2.06057,101,5.53574,8.02859
4,18ss,174.828,88.74,80.9893,22.0157,255,16.8499,22.9525
4,18ss,182.701,80.7376,82.4529,1.93651,80,5.11771,7.52274
4,18ss,176.455,81.7477,82.6945,12.9059,255,19.019,21.0581
4,18ss,181.865,95.2707,83.7876,1.73577,85,5.08299,6.65245
4,18ss,183.788,76.3074,86.107,1.85886,69,4.82326,6.63577
4,18ss,170.032,79.3573,85.6776,19.1595,255,30.4196,20.5756
4,18ss,186.834,89.6097,86.2671,1.478,85,4.53761,5.99826
4,18ss,172.31,89.4445,87.0839,13.8944,255,25.4699,21.738
4,18ss,173.918,96.9827,88.6066,17.9578,255,16.9104,23.465
4,18ss,83.6607,106.155,74.8841,2.89711,80,7.19293,11.3826
4,18ss,91.91,111.168,75.948,2.12664,117,6.9846,7.06697
4,18ss,83.9116,96.3933,76.8724,2.98435,255,6.73217,10.587
4,18ss,90.3457,108.662,77.7356,2.48879,107,6.72252,8.72392
4,18ss,87.4514,96.5495,79.0027,3.4225,96,6.93417,12.3058
4,18ss,91.4791,103.292,79.2638,2.68648,219,7.98598,10.2823
4,18ss,83.8307,103.409,78.9731,2.48384,117,6.21438,11.4218
4,18ss,89.626,114.353,82.6688,2.13387,90,6.0547,7.72807
4,18ss,88.3493,100.447,83.7439,2.60283,96,5.95611,8.5751
4,18ss,84.2596,108.229,84.7116,2.4298,85,6.67652,10.5203
4,18ss,90.0481,110.156,86.0055,4.32694,80,5.59067,8.69075
4,18ss,116.482,102.506,75.9176,2.88882,91,6.06244,8.16821
4,18ss,101.561,101.363,77.3132,2.34045,106,6.69977,7.72017
4,18ss,115.006,109.558,77.1945,1.95671,128,6.31993,8.02721
4,18ss,113.344,99.5893,78.5972,5.00686,96,6.33425,9.87069
4,18ss,109.856,104.468,79.2585,2.14654,96,6.05847,8.4901
4,18ss,96.8703,105.609,81.365,3.36618,107,6.19555,7.94182
4,18ss,106.316,111.829,79.0919,1.86819,101,6.13994,8.35657
4,18ss,105.253,97.3582,81.5952,4.17288,106,6.30416,8.16561
4,18ss,98.1261,114.253,83.2063,2.01685,101,5.96311,7.76379
4,18ss,102.355,103.878,83.9569,2.7064,96,5.83798,8.25223
4,18ss,119.338,100.437,84.4924,4.30481,75,6.18686,7.75464
4,18ss,105.514,111.104,86.0345,2.29989,80,5.86684,6.92169
4,18ss,108.674,99.7045,85.324,4.80431,74,6.2076,7.70278
4,18ss,108.591,104.475,86.2858,4.03761,74,5.77763,8.53799
4,18ss,117.073,106.107,85.1513,2.19023,80,5.69404,6.74005
4,18ss,114.321,116.465,86.6725,1.83854,80,5.36476,8.06576
4,18ss,120.531,119.156,86.4738,2.29166,85,5.15184,8.35953
4,18ss,98.9853,99.9745,87.8131,4.3367,80,5.79394,7.63064
4,18ss,139.039,98.0461,75.4041,3.04163,96,8.13322,10.458
4,18ss,123.79,100.146,75.99,2.0712,101,6.39715,9.00844
4,18ss,123.721,105.544,78.4271,1.80598,107,5.84614,8.49441
4,18ss,129.552,113.694,78.7941,1.9182,80,5.75569,8.94366
4,18ss,145.729,116.618,78.1712,2,85,5.23261,7.7623
4,18ss,142.775,118.272,78.3636,1.86667,85,5.34459,7.76426
4,18ss,132.19,99.6293,78.2814,2.77908,101,6.88622,8.32553
4,18ss,141.229,109.466,79.2333,3.11705,218,6.75711,9.16652
4,18ss,143.947,97.115,80.5309,8.43624,91,7.72364,10.6471
4,18ss,138.966,97.9236,80.425,4.5301,91,12.2528,10.6979
4,18ss,132.72,110.412,79.6487,2.2196,85,5.83749,9.03532
4,18ss,123.713,99.3899,82.4807,3.12958,133,6.31851,9.8294
4,18ss,139.15,119.984,83.0482,2.79272,255,5.97544,9.89438
4,18ss,132.919,117.795,83.3567,3.16706,255,6.29327,9.42201
4,18ss,139.956,107.506,84.6729,4.49354,133,11.625,14.124
4,18ss,132.926,101.715,85.503,4.39322,75,6.47311,8.88219
4,18ss,126.242,107.313,85.3224,2.34001,101,5.83554,7.85956
4,18ss,135.387,108.721,85.7414,5.69664,75,8.93231,11.0473
4,18ss,126.051,120.392,85.0602,3.23159,85,6.265,9.38497
4,18ss,145.683,105.575,85.5255,6.17208,171,9.14269,11.8652
4,18ss,130.09,108.064,86.6529,3.59707,80,5.72857,8.71354
4,18ss,139.274,98.7078,87.3674,5.76109,75,9.21557,11.3322
4,18ss,144.255,112.685,87.5261,10.4896,255,26.0945,13.4245
4,18ss,167.177,100.722,75.7249,7.96609,255,9.55614,11.4318
4,18ss,145.453,101.577,75.8832,3.03491,91,7.00149,10.946
4,18ss,161.792,103.88,76.2362,12.0675,203,9.19369,17.217
4,18ss,155.94,104.68,76.628,5.40965,255,8.83969,10.0477
4,18ss,155.552,100.219,77.7714,15.2898,255,27.3937,26.074
4,18ss,164.328,99.597,78.9344,27.5636,255,25.8113,21.3582
4,18ss,157.296,113.343,80.0332,2.09271,80,5.14001,8.22968
4,18ss,168.446,108.1,80.899,2.89129,255,5.61572,8.5951
4,18ss,147.653,109.183,81.0258,3.95001,106,7.28471,9.92956
4,18ss,161.146,110.557,80.6535,3.92028,202,6.20547,8.98246
4,18ss,161.625,104.852,82.3219,24.83,255,21.2474,26.16
4,18ss,168.517,96.9105,83.398,14.9287,255,22.6228,29.1589
4,18ss,166.39,103.68,84.4678,21.3801,255,18.7055,25.1651
4,18ss,153.663,104.614,82.8707,14.2405,255,17.56,20.3265
4,18ss,150.95,113.303,84.338,5.35733,208,7.38743,11.5931
4,18ss,167.078,114.857,84.6577,1.92104,91,5.30588,6.93121
4,18ss,148.649,101.88,85.1175,10.3824,255,16.9914,13.9176
4,18ss,155.087,99.636,85.3237,19.0875,255,30.6751,24.3544
4,18ss,160.234,115.285,86.0578,2.71745,117,5.79325,8.81393
4,18ss,145.714,119.256,85.6386,3.00463,250,5.8155,9.70165
4,18ss,163.612,98.427,86.0631,22.098,255,26.9631,21.684
4,18ss,146.627,109.504,87.0097,11.51,255,23.0616,12.7609
4,18ss,158.638,108.407,87.7578,19.7663,255,19.5842,25.6135
4,18ss,154.444,117.114,86.8825,3.2173,234,6.07219,8.24596
4,18ss,162.732,118.565,87.2407,1.95001,80,5.5678,6.7034
4,18ss,172.618,97.7447,76.8817,4.45206,255,7.10463,9.17882
4,18ss,174.077,101.402,80.58,3.68075,186,6.09289,9.05342
4,18ss,175.027,107.44,80.5656,1.72152,85,5.06339,8.33112
4,18ss,93.5971,120.175,82.9757,1.85674,149,5.93996,7.57658
4,18ss,127.551,130.591,83.2259,1.70471,85,4.91494,6.62422
4,18ss,128.133,124.35,85.4348,2.26797,144,5.84139,8.29994
4,18ss,121.399,127.259,86.3381,2.04021,255,5.86868,8.0319
4,18ss,118.644,0.219988,90.1682,1.23077,59,5.03077,4.61538
4,18ss,126.736,2.69886,96.4316,0.416667,21,4.41667,3.33333
4,18ss,84.2424,43.7884,91.0246,1.60223,96,5.51216,7.08162
4,18ss,87.7204,47.5172,91.0274,2.94057,75,9.81601,8.29807
4,18ss,89.4788,39.8695,92.5928,1.66518,75,5.72615,6.94349
4,18ss,95.1438,42.783,94.2963,4.53439,165,5.95775,8.26551
4,18ss,87.42,30.9916,96.8736,1.18758,64,4.29969,6.287
4,18ss,85.4259,47.1209,97.6843,2.20055,69,7.43731,7.34858
4,18ss,82.723,29.6259,100.167,1.15816,53,4.3539,5.55319
4,18ss,88.5712,35.5294,98.6008,1.15228,80,4.35468,5.64031
4,18ss,90.5608,40.6437,99.729,2.66627,59,5.62849,7.62271
4,18ss,93.7174,33.123,101.448,1.13176,59,4.25046,4.92026
4,18ss,90.6408,46.634,100.55,4.45537,101,8.15598,8.19862
4,18ss,110.032,31.1627,89.271,1.41374,90,5.18704,7.79023
4,18ss,107.487,34.0292,89.1613,1.62248,69,5.51473,5.83535
4,18ss,100.284,35.0038,89.0809,1.56944,112,5.87903,6.2461
4,18ss,116.224,35.7339,89.764,1.69908,69,5.15508,6.35724
4,18ss,119.539,46.2748,88.6076,7.03307,91,7.82968,10.8842
4,18ss,111.916,45.5687,89.984,6.42725,69,8.80666,12.6617
4,18ss,111.938,39.1481,90.4167,4.44614,69,5.59878,7.83908
4,18ss,106.25,39.9235,90.4299,5.1786,69,5.71608,9.48182
4,18ss,102.936,44.251,93.2556,4.45144,106,9.76279,8.65308
4,18ss,102.46,33.7188,96.9193,1.45037,171,4.87565,5.2801
4,18ss,111.182,34.9001,95.0769,1.61035,64,4.83267,5.34607
4,18ss,108.878,39.0465,96.1176,4.34867,59,5.29052,12.2221
4,18ss,121.112,42.7937,96.6305,6.13724,80,9.39238,9.05877
4,18ss,109.754,44.6334,95.7953,7.80979,101,8.8683,12.1665
4,18ss,119.639,34.0161,98.8543,1.57429,59,4.21165,5.23784
4,18ss,99.3155,45.4928,98.4895,3.34269,69,7.21205,9.97743
4,18ss,120.652,37.6476,99.1953,7.06885,59,5.59236,8.66199
4,18ss,98.9181,38.7631,99.554,3.84678,101,5.33663,7.42112
4,18ss,114.115,38.2377,100.784,5.21462,80,6.80547,9.97088
4,18ss,134.319,34.4587,88.3464,1.64447,69,4.98037,6.07205
4,18ss,130.242,43.6983,87.8678,13.0995,149,13.8366,16.4841
4,18ss,127.996,48.0606,88.9016,7.8202,133,10.8739,11.2172
4,18ss,135.977,42.7683,89.479,8.98987,128,8.45187,11.1613
4,18ss,122.763,36.4582,91.9329,2.06203,59,5.17043,6.6416
4,18ss,145.465,46.7251,93.6891,13.4821,255,12.2754,17.9138
4,18ss,135.199,31.811,94.2784,0.952958,53,4.08507,4.55775
4,18ss,125.757,39.2899,93.2058,6.07802,160,13.6092,12.7725
4,18ss,135.398,47.4937,92.8906,17.2726,255,13.4651,26.3513
4,18ss,124.755,29.9313,94.9416,0.858703,59,3.30746,4.92944
4,18ss,133.88,39.42,94.9678,10.6097,202,13.1856,16.088
4,18ss,130.549,45.4919,94.4863,8.77849,181,11.5634,12.2627
4,18ss,140.275,47.345,97.099,15.3705,250,16.4145,23.6212
4,18ss,128.676,32.4918,95.3871,1.20806,53,3.8466,5.29552
4,18ss,140.986,41.1432,95.5669,18.3599,255,28.2576,21.9046
4,18ss,139.022,33.7374,97.2471,1.16059,59,3.83087,4.6697
4,18ss,127.351,47.4441,99.2363,21.8765,255,14.6567,18.4186
4,18ss,127.569,37.4605,100.043,7.8346,64,16.5607,13.9972
4,18ss,144.208,45.9968,100.188,10.3941,149,18.6446,14.8632
4,18ss,147.086,42.6161,89.2852,11.0466,255,14.1977,15.2027
4,18ss,155.841,35.5006,90.1348,1.03562,53,3.87266,6.63972
4,18ss,166.51,44.387,91.363,1.27068,64,4.17616,5.77534
4,18ss,146.687,35.9956,91.1684,1.42627,59,4.23368,5.56126
4,18ss,154.776,43.1663,92.9446,15.1751,224,15.9111,14.4879
4,18ss,159.115,38.4483,93.784,1.22336,58,3.94302,5.90925
4,18ss,145.651,34.7315,97.8852,1.08588,43,3.35517,4.68705
4,18ss,147.745,40.5363,98.0649,12.4512,139,14.7212,15.3634
4,18ss,92.1341,47.0952,76.878,2.09903,96,6.64404,7.66058
4,18ss,87.162,42.4467,80.8737,1.74721,117,5.99394,7.02553
4,18ss,95.2329,41.3949,83.4222,1.98191,85,6.34752,7.32688
4,18ss,93.5458,45.2607,86.8398,4.00187,112,10.1656,9.27488
4,18ss,105.367,37.8081,76.4891,1.76335,101,5.98156,8.64201
4,18ss,103.962,45.0305,76.1413,2.84008,91,7.49524,8.35616
4,18ss,116.053,46.7033,77.0591,3.58455,139,8.51729,13.3556
4,18ss,113.238,40.0288,77.5854,2.61978,85,6.33864,7.42836
4,18ss,103.475,39.8813,81.2166,2.2536,91,5.53922,7.11503
4,18ss,108.231,43.5856,81.1051,4.97916,91,7.16037,8.32775
4,18ss,113.375,34.7987,82.667,1.70654,69,5.58164,6.95771
4,18ss,115.686,47.1886,83.3547,5.71813,75,8.80713,11.1388
4,18ss,116.678,40.2756,86.5261,6.25441,255,7.95663,8.47236
4,18ss,101.465,43.3704,85.8247,4.49255,85,7.53736,8.71975
4,18ss,132.709,25.4447,75.1018,1.62391,75,6.13478,6.86957
4,18ss,141.562,42.9108,76.5136,4.22229,107,7.24685,7.40559
4,18ss,134.194,45.2453,76.4412,7.26413,91,10.0013,13.0494
4,18ss,123.288,46.4418,76.6073,5.25361,187,22.8861,13.4732
4,18ss,139.629,29.0914,76.8094,1.98757,96,6.42863,7.07298
4,18ss,121.132,40.3889,77.1708,3.01162,91,6.69666,9.37824
4,18ss,131.684,35.923,78.325,1.70766,75,5.6187,6.43087
4,18ss,129.693,38.4036,77.7204,2.58854,117,6.34707,8.42629
4,18ss,123.475,43.1625,79.7597,9.36113,255,20.0711,15.4461
4,18ss,143.224,29.0387,81.2711,1.91321,96,5.25734,5.96682
4,18ss,130.445,44.7603,80.8239,6.53805,91,17.4855,12.0507
4,18ss,139.643,38.5095,81.4475,2.23532,80,6.08689,7.80065
4,18ss,142.715,46.3761,81.4938,13.8696,255,27.8297,21.6099
4,18ss,133.043,36.9926,83.5778,2.32536,80,5.97031,6.90576
4,18ss,137.736,42.7786,83.4148,10.9276,154,11.2447,13.1385
4,18ss,124.374,36.7902,87.1127,2.15989,69,5.71371,6.57511
4,18ss,127.865,40.3003,85.3475,14.3137,170,18.5905,17.5779
4,18ss,139.968,36.1244,87.4925,1.88705,96,5.67961,5.97245
4,18ss,146.677,48.6295,75.1674,9.70249,128,20.0808,11.0576
4,18ss,168.405,34.073,77.5241,1.5248,96,5.62135,7.53322
4,18ss,150.634,44.456,77.7186,3.91478,213,6.267,7.82912
4,18ss,150.189,38.5564,79.7854,1.58537,107,5.03267,6.30006
4,18ss,162.179,46.3896,82.436,2.2,80,5.50252,6.51259
4,18ss,155.261,43.117,83.1707,2.94421,69,5.58708,7.15255
4,18ss,148.166,38.8418,85.6909,2.41882,69,5.89959,6.61021
4,18ss,153.827,47.5932,86.2105,11.0842,75,11.9737,12.2771
4,18ss,93.2885,53.7533,75.2812,3.09661,96,8.45561,11.4621
4,18ss,94.2251,58.3826,76.1436,4.66388,123,9.6487,12.2513
4,18ss,92.7343,71.1374,75.309,5.99239,101,8.65978,11.8696
4,18ss,82.227,68.1358,77.4291,2.92479,106,7.22425,8.81096
4,18ss,85.1688,53.0643,76.4704,2.31224,112,7.12008,8.47285
4,18ss,85.6234,61.512,78.1392,3.03001,117,9.14056,8.59534
4,18ss,90.4919,65.5398,78.9055,3.37707,144,6.98846,10.6054
4,18ss,95.8879,68.6815,78.9517,4.68773,255,9.11146,11.0538
4,18ss,87.9082,56.425,79.9626,3.32985,138,7.10652,11.0757
4,18ss,92.9513,49.9397,80.7952,4.28971,203,6.51033,9.66861
4,18ss,94.2199,59.7809,81.1767,3.67372,128,15.0795,9.69384
4,18ss,84.1345,48.5058,83.4007,1.93951,91,6.22716,6.56555
4,18ss,87.8458,51.9814,83.7222,4.80281,80,9.48932,11.772
4,18ss,91.7688,70.1896,83.4381,2.85455,80,9.56145,10.8031
4,18ss,86.2062,68.2918,85.4827,3.48706,80,6.04224,8.93075
4,18ss,82.4175,71.2413,84.9339,3.52792,80,5.8688,8.78563
4,18ss,96.4026,52.1483,86.1439,3.72987,155,7.90865,10.9579
4,18ss,90.0189,60.0248,86.4623,3.5032,80,6.91961,9.5359
4,18ss,117.607,52.0115,75.0281,11.1192,203,24.6598,30.0345
4,18ss,110.239,51.7872,76.0634,4.51335,101,13.0267,11.5342
4,18ss,117.422,56.4144,75.3304,12.7534,85,17.4814,12.4106
4,18ss,101.773,57.3318,75.2979,4.84693,106,11.024,11.5413
4,18ss,102.938,68.9018,76.4209,7.54172,91,9.26655,11.669
4,18ss,116.412,70.7585,75.9772,8.37873,96,12.6762,15.557
4,18ss,108.842,71.0818,75.7473,8.28041,96,17.0971,12.4763
4,18ss,99.6872,72.1936,75.3345,4.71761,101,9.49595,19.1043
4,18ss,102.634,64.7165,76.7438,6.29188,117,8.76685,10.6486
4,18ss,109.8,60.798,77.1644,4.25804,107,12.5832,11.2487
4,18ss,117.325,65.0527,77.223,9.09568,101,17.3608,14.9979
4,18ss,100.134,50.5658,80.501,3.89464,187,8.30214,9.48173
4,18ss,109.902,66.8142,78.5003,10.6128,85,16.9319,13.3994
4,18ss,113.53,54.5933,79.6933,10.0956,91,17.0339,12.9353
4,18ss,97.831,56.4932,80.8142,4.40925,80,8.26468,9.92682
4,18ss,119.516,60.6563,80.763,9.69255,112,14.6334,15.1849
4,18ss,100.907,61.0275,80.8488,5.82217,107,11.6998,12.2113
4,18ss,103.331,48.0362,82.4575,3.46625,80,8.31054,10.4677
4,18ss,118.382,51.987,81.2744,6.67215,107,9.85007,11.4541
4,18ss,105.429,72.5162,81.1988,4.73987,80,10.8809,13.0637
4,18ss,110.006,49.8671,82.1523,5.32056,80,8.98563,10.5057
4,18ss,105.772,56.0981,82.9584,5.83975,255,8.84728,10.9639
4,18ss,104.66,66.9208,82.794,7.55084,107,8.32245,10.7249
4,18ss,120.184,55.7831,84.3917,6.87847,187,14.3699,13.5904
4,18ss,111.17,63.9032,84.0071,5.15365,101,18.3745,10.3836
4,18ss,111.661,57.8049,84.1793,8.06944,75,11.8569,9.72893
4,18ss,117.829,64.7711,85.9014,5.30429,85,10.1939,11.5474
4,18ss,98.0241,67.7268,85.2877,3.91567,170,6.672,9.84485
4,18ss,103.23,61.7295,85.7082,7.54054,224,9.04744,11.048
4,18ss,102.794,48.6315,88.1721,4.16735,75,8.82979,11.7103
4,18ss,138.798,49.5895,74.9899,9.17016,91,14.7173,13.4031
4,18ss,131.866,51.7739,76.0831,17.0151,255,20.4363,19.2118
4,18ss,128.005,52.6569,75.7012,7.84439,112,10.733,15.1185
4,18ss,142.148,55.1024,75.6301,10.3585,112,15.0691,17.7664
4,18ss,136.188,57.018,75.226,9.50544,112,8.73035,11.5115
4,18ss,128.397,57.2446,75.2915,14.0746,192,20.6544,18.3787
4,18ss,123.322,61.8068,76.2918,10.0028,255,18.6714,18.7243
4,18ss,135.587,65.3491,76.7708,9.56099,165,13.1263,14.0561
4,18ss,122.818,56.4192,77.1723,8.25993,181,12.8199,13.464
