no,stage,x,y,z,tbxta,sox2,hes6,cdh6
3,18ss,94.2896,65.7061,-41.4858,5.72966,54,20.2367,1.93297
3,18ss,106.497,72.4723,-49.5125,6.05342,51,17.4852,1.9261
3,18ss,108.383,65.1922,-47.5099,4.5153,46,22.1271,1.65277
3,18ss,109.093,70.7607,-44.8051,6.36867,48,20.0505,1.84884
3,18ss,113.02,70.6299,-50.5368,4.52452,69,16.4673,1.73689
3,18ss,121.121,68.9581,-50.1013,6.10068,61,16.512,1.95083
3,18ss,115.429,66.2286,-46.0993,5.09369,50,17.7093,1.75713
3,18ss,117.741,72.2966,-42.1006,4.6996,48,15.2444,1.65867
3,18ss,121.806,66.3522,-41.2143,5.39458,54,13.8235,1.68663
3,18ss,112.911,64.4489,-40.4902,5.43788,54,21.6885,1.79283
3,18ss,131.948,65.1791,-50.4538,7.34876,57,7.74707,2.88186
3,18ss,131.538,68.7521,-44.4028,11.0482,56,16.19,2.78506
3,18ss,126.983,68.7449,-44.0567,8.44116,56,14.7925,2.14496
3,18ss,138.527,69.2955,-49.8864,4.02114,53,5.3135,1.80026
3,18ss,142.558,66.4065,-48.4996,2.16135,55,3.78371,1.17507
3,18ss,137.335,72.7481,-45.998,12.5681,144,10.0457,4.26367
3,18ss,136.684,66.2921,-44.7122,16.3491,155,10.9613,5.95189
3,18ss,142.08,73.6561,-38.6246,7.88317,60,9.43059,2.94598
3,18ss,65.3565,79.129,-50.6486,5.33205,71,21.7357,2.03746
3,18ss,69.9852,80.1694,-48.5166,5.5417,66,19.8891,2.06778
3,18ss,73.4337,85.2487,-48.0525,7.44727,64,24.5771,2.15185
3,18ss,80.1926,80.7246,-48.2656,5.5203,68,20.7558,1.83037
3,18ss,88.3553,75.0977,-44.0326,6.41983,60,20.1575,2.22647
3,18ss,86.896,85.9854,-44.4539,6.90156,61,21.4535,2.20083
3,18ss,89.5037,81.6826,-44.1876,7.0055,68,18.6473,2.14281
3,18ss,90.0666,76.5605,-41.1875,8.08935,53,26.4815,2.38725
3,18ss,92.0103,82.2163,-49.1365,5.62426,99,20.2451,1.84718
3,18ss,99.3697,82.7606,-43.4727,7.07461,48,19.863,2.04316
3,18ss,96.5995,75.8182,-40.2045,13.3383,141,22.5584,3.19309
3,18ss,110.514,82.9562,-50.2741,5.14735,59,21.8832,1.80384
3,18ss,102.567,74.993,-45.4229,5.2429,80,26.0501,1.81833
3,18ss,109.091,77.5277,-43.1659,5.88792,52,27.157,2.15294
3,18ss,104.596,83.7292,-42.6769,5.07237,60,17.5313,1.84696
3,18ss,117.272,79.3086,-46.5396,5.39814,70,16.8507,1.73559
3,18ss,116.549,84.9319,-40.7438,6.70968,52,20.1942,2.22445
3,18ss,114.096,79.7327,-40.2763,4.92656,65,25.9097,1.57587
3,18ss,124.082,80.3542,-49.2222,5.78108,55,19.4066,2.04989
3,18ss,129.145,83.4656,-47.4259,8.66959,55,10.0575,2.40747
3,18ss,124.762,84.6753,-45.7178,10.6557,67,13.0462,2.74938
3,18ss,123.643,75.9809,-41.4793,9.1612,44,16.075,2.12086
3,18ss,131.281,77.5658,-41.0044,10.9666,54,13.479,3.19542
3,18ss,144.394,82.2546,-41.0503,3.09986,52,5.64774,2.02583
3,18ss,138.054,79.3099,-39.0999,12.4313,63,12.7829,3.7968
3,18ss,64.6717,93.8321,-39.079,20.8607,63,12.2227,3.84201
3,18ss,78.0903,93.6258,-51.69,5.65505,70,16.5585,1.95044
3,18ss,69.193,93.1481,-49.2373,7.2277,63,15.9257,2.2886
3,18ss,74.1387,93.0119,-49.6367,7.06954,58,20.2486,2.24718
3,18ss,79.5979,88.2588,-47.5057,7.40198,115,22.4635,2.21576
3,18ss,76.0583,90.7842,-38.7259,16.168,170,16.0785,3.3713
3,18ss,71.6066,94.6312,-39.0352,22.0774,98,15.0507,4.24067
3,18ss,84.9654,92.1407,-47.3635,6.45196,57,19.6058,2.12225
3,18ss,89.8753,97.5623,-45.749,9.63157,111,19.6251,2.56411
3,18ss,91.834,90.6679,-45.4837,6.96675,52,25.0604,2.21667
3,18ss,86.6258,96.49,-41.0052,11.6401,245,24.5081,3.5186
3,18ss,100.497,91.5374,-49.6352,6.12098,49,21.2657,1.99067
3,18ss,96.8497,96.7484,-44.9301,7.91873,65,18.452,2.28338
3,18ss,95.1739,86.9241,-44.8289,6.82099,50,18.7969,2.07284
3,18ss,100.996,90.2692,-43.9103,6.20955,69,20.7766,1.89004
3,18ss,106.272,92.016,-49.4875,5.25238,61,14.5825,1.7857
3,18ss,107.942,85.7592,-45.0897,6.51061,66,20.5578,1.96349
3,18ss,111.683,92.1554,-40.5627,7.14967,55,19.4475,2.07172
3,18ss,122.386,93.9651,-50.4149,11.5187,119,14.591,4.5784
3,18ss,113.983,90.6097,-48.3658,9.22814,131,17.6733,2.58004
3,18ss,119.096,93.9214,-47.7958,11.7651,84,14.5528,2.93894
3,18ss,117.895,88.0953,-43.7736,11.3009,197,22.8007,3.08698
3,18ss,120.678,95.6248,-40.6072,11.6003,53,13.4829,2.93143
3,18ss,114.473,95.6727,-40.4577,10.2045,57,22.1873,2.51726
3,18ss,132.157,95.3786,-48.3161,4.2265,40,8.17013,1.6458
3,18ss,128.848,92.4898,-48.352,8.07476,62,12.2527,3.66464
3,18ss,129.294,95.8375,-43.7705,11.1895,87,15.615,2.70918
3,18ss,130.91,89.0117,-42.8664,6.50212,60,14.3467,2.25251
3,18ss,125.577,89.3109,-41.5328,10.4501,98,12.1002,3.01924
3,18ss,138.369,91.5794,-47.2936,2.34572,43,4.25032,1.55281
3,18ss,138.509,87.9719,-40.2476,11.9957,71,11.1497,3.4604
3,18ss,64.571,100.369,-39.2869,11.8844,188,10.599,3.61559
3,18ss,68.3848,103.3,-39.6111,13.1888,103,18.6677,4.0626
3,18ss,71.7313,105.052,-50.3034,4.14191,121,13.9943,1.88261
3,18ss,75.359,101.109,-42.0859,8.81589,203,18.184,3.67917
3,18ss,72.1037,107.685,-42.2222,7.31639,113,26.4539,2.81152
3,18ss,77.9951,108.825,-41.8043,5.86933,122,20.5233,2.49978
3,18ss,85.3693,105.505,-48.8731,5.89185,55,15.0968,1.91992
3,18ss,80.5106,98.7061,-41.4291,8.99882,77,21.2985,2.92955
3,18ss,84.2288,106.92,-41.0339,11.1627,164,25.3782,2.91088
3,18ss,94.4292,105.004,-50.2957,5.93816,54,20.9444,1.91627
3,18ss,99.294,104.754,-45.6937,7.07617,56,16.314,2.17961
3,18ss,93.9943,103.541,-43.6631,8.52601,60,24.5575,2.38695
3,18ss,92.6708,98.1881,-39.7344,15.4155,105,25.7695,3.44935
3,18ss,112.133,98.7523,-48.3794,8.66841,64,21.6812,2.21832
3,18ss,104.333,100.077,-44.4188,5.8951,55,15.9119,2.13112
3,18ss,104.334,105.344,-42.2611,7.52918,81,17.8394,2.18322
3,18ss,111.474,99.8599,-41.5824,7.55042,63,16.5305,2.14003
3,18ss,108.907,101.227,-39.7097,6.34774,55,17.6545,1.95262
3,18ss,120.478,104.608,-49.329,11.9689,191,10.0256,4.40795
3,18ss,115.859,104.82,-45.0422,11.8298,75,17.6094,2.99234
3,18ss,121.373,100.163,-44.5025,12.5136,94,17.9021,3.04189
3,18ss,116.651,101.242,-39.2181,11.5825,127,16.3668,3.28619
3,18ss,126.65,108.884,-48.3672,2.78353,70,5.58296,1.78801
3,18ss,126.686,100.268,-48.5001,4.30388,47,7.549,1.80532
3,18ss,127.901,102.866,-47.0149,3.19716,48,5.66429,1.74516
3,18ss,126.79,106.947,-41.5438,9.77237,234,11.8345,4.90166
3,18ss,130.891,102.62,-39.5434,13.1918,107,10.3964,5.39896
3,18ss,135.84,100.502,-41.7586,3.20352,53,5.15726,1.73495
3,18ss,67.2269,115.507,-44.203,3.89149,156,12.8415,2.87066
3,18ss,65.2963,113.055,-39.3917,4.70372,156,14.7997,2.43023
3,18ss,77.1818,116.062,-49.2812,6.64583,236,15.9586,3.50831
3,18ss,70.1605,117.891,-47.432,4.68999,244,13.0252,4.3271
3,18ss,75.7848,117.646,-45.9333,6.13562,203,17.7892,4.28575
3,18ss,70.1475,114.527,-39.576,4.87612,83,18.1264,4.11102
3,18ss,86.4743,110.716,-50.5171,7.28186,87,13.8344,2.12431
3,18ss,85.3734,120.854,-49.3239,8.40187,183,17.9265,3.86432
3,18ss,84.4102,115.316,-47.0095,7.38143,140,15.0133,4.04835
3,18ss,86.3415,112.302,-41.4554,8.97055,108,20.8254,2.6943
3,18ss,85.3006,118.691,-38.4104,6.86245,236,20.1149,4.02412
3,18ss,91.9192,109.494,-47.7876,6.25829,141,17.4504,2.05703
3,18ss,92.8098,119.262,-46.9948,10.9645,155,16.0988,3.44423
3,18ss,99.4636,117.605,-44.6217,11.7363,147,17.1885,3.66668
3,18ss,95.5694,116.462,-41.1409,13.2448,140,16.8835,3.4046
3,18ss,93.7972,109.718,-39.7129,12.0829,195,17.7346,2.80075
3,18ss,103.101,109.646,-49.0699,6.61451,61,14.3206,2.02229
3,18ss,110.743,113.551,-47.493,9.61492,90,12.6329,2.53504
3,18ss,107.061,116.118,-43.8221,11.832,233,14.2701,3.31654
3,18ss,107.646,111.887,-41.9179,12.6218,100,16.369,2.82126
3,18ss,114.327,115.083,-47.9838,14.1949,140,14.7805,3.51479
3,18ss,116.683,109.55,-48.1164,15.49,149,15.8147,3.62555
3,18ss,122.938,110.607,-43.7976,16.2852,147,11.3786,6.64063
3,18ss,117.152,119.98,-44.6979,8.09289,249,6.80349,3.20741
3,18ss,118.856,114.486,-40.9796,8.57895,80,11.1561,2.97081
3,18ss,108.956,120.029,-54.4319,4.12555,64,6.27658,2.00196
3,18ss,110.895,111.533,-54.1989,8.57799,194,13.9876,2.4072
3,18ss,102.791,116.583,-51.722,11.343,104,11.4711,3.08059
3,18ss,117.422,112.936,-54.7053,4.29012,81,6.50579,2.25561
3,18ss,73.7781,125.898,-50.3901,4.56909,159,13.3795,3.32591
3,18ss,89.3865,127.606,-57.8748,2.83518,53,3.58874,1.24743
3,18ss,83.0033,120.875,-56.9212,4.16735,183,7.57433,1.92764
3,18ss,89.2504,126.546,-52.8251,4.15181,152,7.08871,2.38147
3,18ss,80.6508,128.463,-51.273,4.09372,113,7.47122,1.91073
3,18ss,100.911,120.464,-57.3873,3.07073,55,6.55327,1.7939
3,18ss,101.24,129.885,-52.9337,2.49634,59,4.3571,1.44791
3,18ss,90.9056,121.585,-52.4074,8.58298,210,11.9115,6.2958
3,18ss,64.7604,12.3499,-47.3987,1.47748,37,2.7787,1.02252
3,18ss,67.4681,14.95,-44.8412,1.92386,36,4.10157,0.956784
3,18ss,70.1121,17.5548,-49.314,1.56882,37,3.43262,0.775627
3,18ss,78.2246,14.5312,-49.5609,1.9901,19,4.16832,1.68317
3,18ss,78.9234,15.1698,-46.79,1.85747,32,2.81609,0.811494
3,18ss,78.9783,14.4974,-44.2065,1.1586,25,3.69086,1.20699
3,18ss,69.5418,13.2602,-42.282,1.981,40,3.18622,0.953653
3,18ss,87.126,12.6704,-47.4123,1.36066,30,3.07377,0.663934
3,18ss,88.926,15.5315,-43.8623,1.38769,40,3.87432,1.06155
3,18ss,81.487,14.1272,-43.5767,1.50532,29,2.89894,0.75
3,18ss,108.739,15.6182,-42.2154,1.78338,40,2.70766,0.683472
3,18ss,73.2998,18.7262,-51.1366,2.32374,39,3.86811,1.44365
3,18ss,78.8805,23.7062,-47.172,2.52976,56,13.668,1.17496
3,18ss,70.1817,21.9538,-45.291,8.32632,72,13.2136,1.91989
3,18ss,71.0387,28.5896,-43.876,4.20897,68,15.0401,1.86556
3,18ss,71.7268,24.66,-38.3258,2.9674,48,13.9917,1.39979
3,18ss,85.7639,17.6014,-49.6443,1.40658,34,4.14351,0.981046
3,18ss,84.6606,21.9059,-43.8191,2.15115,43,10.5634,1.17391
3,18ss,93.2942,26.6619,-47.2013,2.62243,51,13.6463,1.21635
3,18ss,99.3838,20.4216,-46.0236,1.7113,36,4.14593,0.830643
3,18ss,96.4349,18.6866,-43.9471,1.3433,44,3.77313,1.04984
3,18ss,97.6563,26.5572,-43.1423,2.68559,45,12.6097,1.29881
3,18ss,94.7771,22.5737,-39.2376,4.58618,44,13.3968,1.94082
3,18ss,99.8805,29.5013,-39.2387,3.64658,45,11.6537,1.30458
3,18ss,110.925,25.5377,-49.5184,2.08071,54,4.24878,1.15846
3,18ss,103.068,23.7687,-48.7254,2.00934,36,4.03616,0.86502
3,18ss,111.993,26.7937,-42.7542,6.1023,72,7.32305,3.12908
3,18ss,121.658,22.1532,-46.349,1.90003,37,3.14883,0.833455
3,18ss,115.304,23.3839,-45.1055,1.80062,40,3.87172,1.08395
3,18ss,119.429,27.6552,-40.2471,8.18944,54,8.86562,2.88181
3,18ss,68.7075,38.664,-42.9335,8.67574,94,20.1502,4.23754
3,18ss,67.3965,30.5206,-39.5109,7.59927,52,17.7778,4.34631
3,18ss,68.6274,31.2755,-49.2265,4.584,99,17.5846,1.91161
3,18ss,80.3952,32.8635,-46.3894,3.97145,65,16.3963,1.7025
3,18ss,71.3553,36.2325,-47.79,4.98141,65,19.28,2.24773
3,18ss,75.1724,34.3916,-42.5664,10.3758,156,16.4507,5.3657
3,18ss,77.9141,39.7812,-42.6669,8.67877,77,18.7659,4.5545
3,18ss,84.0442,29.3563,-48.0282,4.98143,58,15.3152,1.63831
3,18ss,83.2173,37.9356,-47.5685,4.8075,54,15.1053,1.71133
3,18ss,82.811,29.3026,-42.4582,5.20232,44,14.5288,1.66907
3,18ss,88.9104,34.0239,-43.7953,7.98137,67,12.9885,1.92749
3,18ss,97.9743,33.9273,-49.0433,3.65567,45,11.1338,1.42238
3,18ss,98.8323,36.5792,-44.9137,6.5174,42,14.8724,2.12758
3,18ss,94.5786,35.3694,-40.3179,7.19226,44,17.7669,2.20807
3,18ss,97.832,39.6487,-40.666,4.88126,45,15.9253,1.4616
3,18ss,109.25,33.9805,-49.4429,10.0866,52,13.6251,2.83266
3,18ss,106.488,40.7495,-47.8718,4.83875,44,15.9072,1.58657
3,18ss,107.01,34.4813,-43.7178,7.05753,58,13.7784,2.14115
3,18ss,118.815,37.7698,-45.7412,7.04068,136,14.7192,3.76641
3,18ss,114.339,31.9803,-39.7022,6.88484,50,12.4875,2.12144
3,18ss,126.023,35.8033,-47.2074,2.36376,45,4.98044,1.41479
3,18ss,132.248,33.0154,-45.2265,1.9725,35,3.72591,1.09181
3,18ss,134.347,39.5343,-47.4102,1.51022,38,3.06893,0.946389
3,18ss,134.959,37.8975,-39.524,1.83415,35,4.34498,1.56299
3,18ss,67.4612,45.3257,-48.7886,4.6999,60,16.201,2.29994
3,18ss,77.2102,50.0082,-45.7317,5.00464,56,21.1807,2.0542
3,18ss,70.1215,46.5667,-44.441,5.95724,45,20.3874,2.54986
3,18ss,76.0556,45.7019,-41.3791,9.08414,48,18.762,2.58454
3,18ss,69.8688,41.5511,-39.5704,11.6475,128,18.3355,6.64748
3,18ss,89.9022,43.5676,-46.1409,8.30421,86,19.9394,2.52779
3,18ss,82.6543,50.9144,-42.6591,6.22216,47,19.0594,2.11578
3,18ss,87.759,43.8361,-41.5879,8.63375,52,17.5223,2.59412
3,18ss,93.7448,43.2159,-50.5574,5.64162,57,16.5097,1.63279
3,18ss,94.0312,49.7123,-49.149,5.13159,52,20.3816,1.81278
3,18ss,91.4296,50.2492,-39.949,8.23246,50,15.2403,2.49264
3,18ss,104.131,46.204,-47.4044,3.44356,47,14.0674,1.42714
3,18ss,104.604,52.1749,-45.7957,3.63651,49,18.97,1.4967
3,18ss,101.699,42.49,-44.4409,4.24548,50,16.222,1.48886
3,18ss,110.372,50.0796,-41.4419,5.92756,52,19.758,1.89458
3,18ss,108.33,40.4344,-39.6763,3.81406,45,15.224,1.39527
3,18ss,112.986,49.8683,-48.384,4.36857,58,19.1203,1.4827
3,18ss,118.153,51.1964,-45.1915,4.82601,47,15.5303,1.53446
3,18ss,117.313,44.696,-43.2217,7.03015,44,14.6097,2.19904
3,18ss,116.174,49.6533,-38.5697,4.32736,48,15.0543,1.50016
3,18ss,133.759,50.7153,-47.3119,2.66127,64,5.22461,1.49822
3,18ss,123.639,42.5415,-45.2187,6.0283,73,16.4858,1.81061
3,18ss,129.637,42.5289,-41.5116,9.23281,58,13.3124,4.57295
3,18ss,132.12,48.8922,-40.9807,9.39769,75,11.6356,3.02424
3,18ss,138.057,45.0371,-46.4196,1.62821,22,3.57051,0.634615
3,18ss,139.009,48.8078,-40.3445,2.38534,33,4.07176,1.38337
3,18ss,64.8794,61.4315,-45.0286,5.36175,100,16.8179,2.00195
3,18ss,69.1241,58.6406,-43.7804,5.89999,127,16.5554,2.36348
3,18ss,72.8032,56.7207,-48.5348,4.60002,62,22.1837,1.86637
3,18ss,77.3558,61.8559,-45.2027,4.34837,51,19.2943,1.8461
3,18ss,73.1119,54.5224,-42.5251,5.43966,74,15.3638,2.06402
3,18ss,81.7704,55.1147,-48.1467,6.80183,57,16.6518,2.18823
3,18ss,85.9632,60.3982,-46.2122,4.47901,51,20.3468,1.67887
3,18ss,81.0603,58.6341,-41.9332,5.81943,108,18.4837,2.01333
3,18ss,88.6572,61.9726,-39.7882,4.54286,57,19.4068,1.75716
3,18ss,92.9486,60.6561,-47.9631,4.40939,61,19.169,1.87521
3,18ss,96.8282,55.5247,-45.1885,6.01805,48,17.7688,2.84949
3,18ss,91.9311,58.4886,-41.029,6.39946,51,22.2007,1.97298
3,18ss,91.4565,41.7626,-60.5549,3.65274,55,13.7772,1.4329
3,18ss,99.1777,51.0395,-58.291,4.447,67,20.8046,1.67649
3,18ss,91.1738,46.7055,-56.2761,5.10453,84,10.7229,1.61594
3,18ss,100.01,44.3046,-55.3498,3.39662,50,13.8871,1.5739
3,18ss,103.165,41.7333,-60.9075,2.74856,57,6.82731,1.44475
3,18ss,107.796,49.9862,-61.1176,3.61324,56,13.1548,1.70374
3,18ss,104.794,45.3245,-58.4599,3.19807,57,11.902,1.57305
3,18ss,111.076,46.3493,-56.0987,4.35964,58,16.8832,1.71244
3,18ss,104.412,49.0062,-53.3457,4.00896,49,18.3675,1.60976
3,18ss,115.132,44.2112,-58.9979,2.77222,79,8.03956,1.55053
3,18ss,121.903,47.607,-52.5798,6.92993,85,13.2531,2.38047
3,18ss,116.359,43.6684,-51.8216,5.2582,60,19.0922,1.83964
3,18ss,123.464,42.9109,-59.4691,2.26486,55,4.27019,1.21493
3,18ss,127.042,45.9653,-55.2007,2.50839,55,5.06379,1.43853
3,18ss,64.8672,57.038,-57.8518,4.20344,66,20.2931,1.79654
3,18ss,68.786,52.9448,-53.7405,3.75415,69,16.8941,1.82149
3,18ss,72.5235,61.9709,-61.2675,4.13758,70,17.0594,1.83457
3,18ss,78.8085,60.6864,-59.8155,4.74421,51,16.6354,2.03703
3,18ss,71.9735,53.4193,-59.1539,3.78682,59,20.8828,1.68166
3,18ss,79.7515,54.8761,-58.0766,4.61108,64,16.6791,2.13044
3,18ss,68.7723,62.3157,-55.7026,4.19899,53,18.8398,1.78931
3,18ss,75.3857,52.6802,-52.5413,5.97107,58,18.5144,2.14052
3,18ss,72.4054,62.5316,-51.9983,4.04806,64,21.9564,1.80747
3,18ss,84.4156,58.653,-61.5414,4.45356,57,24.2097,1.8668
3,18ss,90.7289,60.1329,-56.9472,5.98604,62,19.6621,1.98861
3,18ss,84.3789,55.5992,-54.5984,5.73393,77,18.7577,2.00741
3,18ss,92.758,61.0832,-62.878,5.21272,58,21.1887,1.95411
3,18ss,93.9225,54.6596,-58.8041,5.39948,68,25.0492,1.89892
3,18ss,90.8864,54.8507,-55.7641,6.57504,55,27.9404,2.11662
3,18ss,98.1586,52.6579,-54.0003,7.057,54,18.9962,1.89587
3,18ss,99.5167,61.5549,-51.7281,4.28405,49,19.7761,1.53244
3,18ss,91.9474,56.5483,-51.1738,10.2628,67,19.9113,2.62157
3,18ss,103.237,61.4493,-60.5272,5.26261,70,21.4611,1.9956
3,18ss,107.475,55.3984,-59.0299,4.72843,67,17.5394,2.57425
3,18ss,101.829,57.0567,-56.1388,5.1595,54,17.7157,1.82991
3,18ss,117.015,55.9531,-61.4682,7.46656,67,11.717,2.08432
3,18ss,115.443,59.6609,-57.7569,5.79296,57,19.193,1.93716
3,18ss,120.915,54.475,-56.6585,9.04122,95,11.3783,2.3347
3,18ss,113.545,54.268,-54.0195,5.70746,46,17.9841,1.92351
3,18ss,119.579,62.8304,-53.9932,5.12447,45,13.5286,1.69203
3,18ss,126.942,53.2994,-59.5762,3.02132,53,5.82444,1.50024
3,18ss,131.581,61.3433,-56.236,2.57338,57,5.56224,1.45268
3,18ss,125.882,58.3815,-56.4769,4.31536,54,13.0301,1.82727
3,18ss,125.941,54.2446,-54.358,5.60691,55,13.128,2.38023
3,18ss,134.9,56.0047,-52.0805,2.19124,49,4.14222,1.17868
3,18ss,67.1627,63.2946,-62.0532,5.21462,58,18.3729,1.98026
3,18ss,65.3719,73.9313,-60.1526,5.15002,78,19.4458,1.97612
3,18ss,67.4529,69.1919,-52.2234,5.19142,65,18.2031,1.96052
3,18ss,75.3507,66.1229,-58.3805,4.05238,58,19.932,1.67283
3,18ss,69.2334,74.0998,-54.4778,4.92435,84,19.167,1.87001
3,18ss,77.3709,69.714,-52.5099,4.8691,81,15.5098,1.95607
3,18ss,86.329,73.2332,-59.911,5.08925,62,16.9012,1.84745
3,18ss,81.4088,64.5402,-59.9001,3.83144,64,16.8848,1.88203
3,18ss,87.8366,64.3088,-57.0299,5.4807,54,20.2189,1.87359
3,18ss,81.658,67.8987,-56.8049,5.32541,80,17.3523,1.90794
3,18ss,91.1776,71.3846,-53.6051,4.21292,55,19.018,1.81995
3,18ss,99.1336,69.7826,-61.6901,3.92943,60,20.5843,1.7742
3,18ss,92.7067,67.3359,-60.7466,4.35725,67,22.8821,1.74437
3,18ss,94.0056,68.4844,-56.2377,4.20276,68,18.0953,1.67321
3,18ss,97.4859,74.2267,-51.9474,4.57838,51,20.0192,1.6606
3,18ss,105.833,65.7617,-61.3518,4.86349,68,20.6276,1.8822
3,18ss,107.116,74.2933,-60.6183,5.69262,49,14.1434,1.77652
3,18ss,111.012,64.9734,-55.9489,5.76861,55,15.7701,1.82137
3,18ss,108.141,71.363,-54.5763,4.51388,66,14.0251,1.62417
3,18ss,102.997,64.4195,-54.7111,7.98942,54,16.8774,2.15296
3,18ss,102.823,75.686,-52.9865,4.87324,55,18.8804,1.70639
3,18ss,120.659,72.0806,-60.9061,5.25449,83,16.115,2.25473
3,18ss,121.937,66.0544,-59.5196,4.12764,57,14.5753,2.02176
3,18ss,114.4,72.7848,-56.4677,6.15902,113,17.5987,2.04098
3,18ss,121.868,72.3144,-55.2855,5.18753,53,16.8162,1.75063
3,18ss,126.98,67.2798,-62.4839,2.7627,57,6.09852,1.67263
3,18ss,131.741,71.5202,-55.748,3.94364,62,5.29832,2.18785
3,18ss,126.974,66.1696,-54.9477,4.26674,54,11.5737,1.85816
3,18ss,132.487,74.7813,-54.8938,3.83541,59,5.77912,1.86137
3,18ss,128.557,73.6888,-51.174,11.0959,169,14.5345,2.7812
3,18ss,66.8022,79.8621,-59.5432,4.36943,55,20.1637,1.8579
3,18ss,65.0743,85.4673,-52.2839,5.97813,68,19.7914,2.15256
3,18ss,69.8835,85.2227,-61.755,4.33397,66,18.5645,1.9743
3,18ss,75.0653,82.3082,-60.6846,4.40287,66,16.9406,1.86592
3,18ss,78.2881,76.0015,-57.9353,5.13335,60,16.1847,2.11836
3,18ss,71.8709,79.1653,-56.4088,4.46637,72,21.3942,1.84511
3,18ss,74.862,74.3299,-54.5821,5.53328,135,17.5099,1.99524
3,18ss,79.472,82.4205,-54.5713,5.72017,65,17.4757,1.88982
3,18ss,83.505,80.8648,-62.0955,5.68061,62,19.8332,2.01227
3,18ss,86.5318,77.3111,-53.9334,5.1067,52,19.4215,1.82105
3,18ss,86.2623,83.413,-53.3203,4.7033,55,22.708,1.96755
3,18ss,98.7908,79.4816,-62.4336,4.17248,91,14.6784,1.79867
3,18ss,91.2346,84.4146,-60.5208,4.86284,55,21.7861,1.77936
3,18ss,99.657,84.3711,-59.1541,4.07281,74,19.9773,1.75147
3,18ss,95.081,81.8716,-56.5694,4.28939,55,19.4185,1.76175
3,18ss,92.9977,80.1701,-52.8527,5.2977,51,17.6719,1.93826
3,18ss,102.974,75.0212,-58.4216,4.72282,64,12.974,1.76252
3,18ss,108.511,83.3637,-56.3987,4.49469,60,21.4437,1.68601
3,18ss,102.372,82.7524,-53.0298,4.32107,51,17.7943,1.76305
3,18ss,118.023,80.0763,-61.7973,5.62026,55,20.1517,1.88183
3,18ss,114.185,85.2686,-61.7018,6.71587,148,17.3461,2.24644
3,18ss,123.109,79.8123,-55.5041,3.79808,71,18.6172,1.6936
3,18ss,117.459,78.0427,-53.9961,6.57868,60,22.7981,1.97535
3,18ss,118.568,85.0458,-54.4387,6.70629,62,19.4038,2.11838
3,18ss,129.657,76.2835,-60.7587,2.41183,59,4.96058,1.46089
3,18ss,127.506,82.8676,-55.5253,4.32193,63,7.11935,2.18927
3,18ss,135.567,82.4043,-50.5272,3.79017,56,5.96041,1.63034
3,18ss,65.1564,90.3656,-60.0599,4.82821,68,15.1949,1.8742
3,18ss,68.7037,95.2225,-56.3071,4.07031,61,14.4367,1.74757
3,18ss,73.6747,90.1885,-62.854,5.25164,58,20.1325,1.82509
3,18ss,71.2961,87.7339,-55.3405,5.08411,55,16.6514,1.83426
3,18ss,78.4716,94.7809,-56.1016,4.92474,57,20.0391,1.82384
3,18ss,81.471,87.8163,-58.4829,4.89867,70,22.2417,1.82689
3,18ss,86.102,95.9664,-57.7264,6.41675,64,20.2376,1.94488
3,18ss,86.0714,90.5412,-51.848,7.27782,55,19.2211,2.13627
3,18ss,83.1947,96.2973,-51.6271,4.89065,54,17.9269,1.77559
3,18ss,91.1124,89.8107,-60.3737,4.79556,65,13.8224,1.94031
3,18ss,96.8532,92.6493,-60.1567,4.93211,76,17.722,1.7451
3,18ss,93.061,91.3043,-53.4566,4.74668,62,20.5874,1.76487
3,18ss,97.8619,97.7558,-53.5337,6.63429,54,19.3656,1.91075
3,18ss,107.49,87.7213,-61.3371,5.84847,60,17.51,2.05964
3,18ss,110.388,93.3222,-57.0686,5.19228,56,16.2643,2.51647
3,18ss,111.241,97.1129,-58.5077,4.90378,65,15.5152,1.84942
3,18ss,103.243,92.0539,-57.3869,4.72951,64,14.7759,1.70774
3,18ss,111.621,89.4892,-55.5507,6.34368,54,15.8669,2.54406
3,18ss,121.413,89.662,-57.1175,3.32567,101,9.75904,1.78685
3,18ss,120.159,92.3173,-53.1922,6.97445,199,14.6156,3.54871
3,18ss,115.539,90.0745,-52.8961,5.37677,64,17.9623,1.96609
3,18ss,126.057,97.0612,-54.2767,2.67921,48,4.65877,1.58018
3,18ss,65.2158,104.088,-59.636,3.94448,132,12.8785,1.60004
3,18ss,66.4209,102.82,-51.1041,5.76493,60,17.4755,2.14662
3,18ss,79.5556,98.5959,-64.3805,4.37781,62,14.8893,1.68737
3,18ss,74.8334,98.2704,-62.55,3.79907,61,17.8421,1.66018
3,18ss,71.0651,109.989,-60.283,4.82043,73,9.95012,1.82831
3,18ss,73.7956,101.326,-58.1943,4.60331,54,20.0297,1.90906
3,18ss,71.9434,105.109,-56.2799,3.7185,60,12.9184,1.74438
3,18ss,77.9664,107.519,-53.7076,4.01442,57,15.9103,1.5664
3,18ss,71.6134,98.7522,-51.5767,4.94326,64,16.5602,1.9701
3,18ss,88.4731,98.4107,-62.3633,4.29857,57,15.2322,1.79939
3,18ss,90.512,99.7551,-57.3558,5.01975,57,17.2569,1.87339
3,18ss,85.1417,103.803,-56.6952,5.2873,56,19.4102,1.88908
