no,stage,x,y,z,tbxta,sox2,thbs2,id3
4,18ss,136.263,75.6126,18.7571,1.63752,28,2.24727,5.22126
4,18ss,130.748,77.3653,20.3456,2.6987,33,2.59514,5.88826
4,18ss,132.393,68.4445,21.4462,2.53714,27,2.74508,4.39427
4,18ss,136.384,74.1548,24.1318,1.9755,32,2.25319,4.35972
4,18ss,128.991,77.9956,26.2314,2.42075,41,2.71306,5.35369
4,18ss,138.721,70.1422,28.168,2.21453,57,4.11378,5.72101
4,18ss,127.952,73.0716,28.5094,1.98309,34,2.51302,5.03873
4,18ss,131.685,70.2934,32.5232,2.57443,30,3.86004,4.96143
4,18ss,136.344,73.98,34.7723,2.80924,30,2.77596,5.29769
4,18ss,146.381,76.8944,18.0009,1.92929,34,2.44065,7.31084
4,18ss,145.925,68.7352,19.1662,3.92247,30,3.03116,4.73332
4,18ss,144.59,74.2923,23.0278,3.69386,27,2.94679,4.72594
4,18ss,150.293,76.8675,24.2796,2.04871,30,2.58511,7.06831
4,18ss,150.342,71.1862,25.5693,2.68064,33,3.27413,5.97799
4,18ss,151.447,74.4352,28.3393,2.962,42,2.9985,4.95542
4,18ss,147.795,70.4779,32.2191,2.10736,36,3.63487,5.62098
4,18ss,141.964,66.5857,33.5633,3.29319,28,2.83706,6.37861
4,18ss,158.609,71.2982,18.293,3.96471,28,3.90238,5.87283
4,18ss,161.669,75.5449,19.8541,6.53233,38,5.76866,6.59748
4,18ss,157.563,77.5817,20.5416,2.90216,30,2.69631,3.99078
4,18ss,165.727,72.752,23.7768,3.43836,34,3.60139,7.08422
4,18ss,154.873,67.2962,24.0439,4.0587,31,4.72764,5.99668
4,18ss,161.391,65.4634,25.4472,4.11832,31,4.13476,3.92057
4,18ss,160.002,74.2157,27.9741,4.68198,32,5.47402,6.89108
4,18ss,165.215,68.054,31.2948,3.38051,37,4.65836,4.3739
4,18ss,157.636,69.7814,31.4449,6.69021,71,9.75653,7.35494
4,18ss,156.585,75.7443,33.7207,6.63478,45,6.52704,7.24125
4,18ss,167.583,76.9866,18.8312,4.30309,36,5.18239,5.91935
4,18ss,166.53,67.0719,19.0567,3.02481,33,3.97298,4.20266
4,18ss,175.41,74.5678,19.3217,6.89661,32,7.50354,6.34067
4,18ss,172.079,66.8518,20.4605,2.65795,32,4.81545,5.19868
4,18ss,175.159,70.677,25.0216,2.84217,28,4.48267,4.17615
4,18ss,170.401,71.5597,29.7234,3.74678,36,4.52646,6.57159
4,18ss,166.78,77.4271,31.6054,4.11419,52,4.80463,6.70658
4,18ss,174.97,73.7469,32.2885,1.5091,31,3.7517,1.8416
4,18ss,186.763,75.2216,16.6106,1.22314,26,4.4257,1.32236
4,18ss,191.576,74.5954,18.7373,0.546119,34,2.74128,1.09156
4,18ss,184.353,75.2126,21.7728,0.833499,29,3.82656,1.34341
4,18ss,180.479,69.0672,26.514,0.954017,35,3.72858,1.52823
4,18ss,111.933,139.669,0.603954,1.89013,45,2.43126,2.04553
4,18ss,110.368,135.929,1.78905,2.15346,46,4.31595,3.46347
4,18ss,111.491,131.517,2.69062,2.69423,36,2.8084,2.66667
4,18ss,111.797,140.942,14.8571,1.66384,119,2.90552,2.67667
4,18ss,113.735,137.308,15.4673,3.1196,92,2.86317,2.6491
4,18ss,109.636,129.355,14.2894,13.7774,38,2.89622,2.88769
4,18ss,118.232,130.118,0.508186,3.46734,34,2.47113,2.63255
4,18ss,126.443,130.292,0.460307,5.59888,43,2.31744,4.33633
4,18ss,119.75,137.615,1.66882,1.90362,35,2.46912,2.47741
4,18ss,125.193,138.723,1.52227,1.8889,37,3.18083,2.39102
4,18ss,115.394,138.373,2.29343,1.53959,45,2.62945,2.3964
4,18ss,122.276,133.857,2.73441,3.005,37,2.7922,3.09475
4,18ss,115.787,134.4,3.55421,2.13868,50,2.52853,2.46581
4,18ss,118.832,139.719,13.2081,2.28746,92,2.80098,2.89639
4,18ss,125.935,131.693,14.4609,19.9421,41,3.02737,3.37811
4,18ss,124.929,141.207,13.5834,1.88451,156,2.61235,2.37087
4,18ss,121.704,131.163,14.6015,14.4511,39,3.14662,3.64568
4,18ss,120.528,137.9,16.1997,5.90708,83,2.76005,2.72268
4,18ss,125.168,136.846,16.7671,7.00333,214,2.81799,2.97968
4,18ss,131.811,139.681,-0.360471,2.33045,41,2.11063,2.20375
4,18ss,136.292,131.673,-0.115286,3.00676,34,2.17315,3.4574
4,18ss,132.202,135.168,1.61215,2.53604,36,2.27028,3.31283
4,18ss,133.531,140.038,6.68228,1.56893,178,2.40791,2.93782
4,18ss,129.139,137.58,7.47577,2.19537,66,2.44043,3.19615
4,18ss,138.887,135.545,8.64531,2.96184,80,2.74001,4.80045
4,18ss,139.99,139.611,11.5473,1.4024,72,2.48261,4.10926
4,18ss,130.924,136.76,15.3165,4.43615,145,2.92055,4.05376
4,18ss,134.844,139.67,16.6486,2.07835,158,2.77976,3.14595
4,18ss,142.316,130.913,-1.25022,2.89826,31,2.08576,4.82147
4,18ss,145.336,138.793,-0.046938,1.93061,32,2.08924,3.58432
4,18ss,150.17,138.273,3.68311,1.64126,97,2.12704,5.90417
4,18ss,144.057,130.38,7.3021,6.93244,110,2.93781,4.73925
4,18ss,142.058,138.797,5.41077,1.3982,58,2.08624,2.75399
4,18ss,143.198,134.662,8.43442,2.05013,73,2.58757,5.88403
4,18ss,151.175,138.583,8.04352,1.69781,126,2.18623,7.38253
4,18ss,148.937,133.771,14.5223,1.6944,88,2.34992,4.26559
4,18ss,140.911,132.33,14.7973,9.8657,121,7.71989,4.40699
4,18ss,153.01,141.634,14.4901,1.7778,74,2.31758,4.46929
4,18ss,164.995,132.416,-2.86251,2.407,33,1.74025,3.16663
4,18ss,155.457,132.897,-1.73686,1.75462,38,1.87003,4.56568
4,18ss,161.879,136.52,-0.725019,4.29773,41,2.04545,2.58182
4,18ss,162.569,142.21,1.51461,0.921305,25,1.74184,1.63244
4,18ss,163.843,133.341,4.31374,4.30745,62,2.09983,3.82457
4,18ss,158.134,142.298,5.17964,4.22506,72,1.98361,3.8338
4,18ss,158.421,136.555,4.18163,2.56453,107,1.99213,4.09854
4,18ss,161.878,138.77,6.65659,4.12061,59,2.87164,2.20739
4,18ss,155.814,132.684,7.20046,2.46474,77,2.08998,6.56466
4,18ss,162.55,129.477,9.81127,3.68535,48,2.0757,7.38464
4,18ss,159.642,139.007,15.4995,3.25163,108,2.15692,2.88669
4,18ss,172.615,134.241,1.57057,0.666667,8,1.58333,2
4,18ss,168.186,130.806,3.65278,4.14246,123,2.35653,6.05172
4,18ss,177.794,130.48,6.35348,0.986324,28,2.80088,1.48851
4,18ss,169.255,140.972,9.99381,1.0859,34,2.72898,1.75076
4,18ss,166.968,136.605,13.3927,8.00088,105,2.80517,4.71797
4,18ss,169.843,141.833,14.8208,0.999503,36,3.62235,1.75199
4,18ss,174.755,135.977,16.2334,1.13304,31,7.02698,1.85036
4,18ss,112.333,146.802,-0.78742,1.36658,37,2.39967,2.06579
4,18ss,114.17,142.597,-1.52642,1.56108,39,2.36462,2.04924
4,18ss,107.416,151.105,0.950675,1.19442,32,4.82641,1.87924
4,18ss,107.074,149.079,4.83179,1.37329,65,2.53121,1.98844
4,18ss,108.647,145.011,10.0006,1.57252,86,2.56832,2.54239
4,18ss,110.259,155.218,10.8588,1.42619,82,2.76008,1.93172
4,18ss,110.628,149.795,12.5828,1.33239,68,2.76189,2.12495
4,18ss,109.195,143.792,15.0871,1.68408,82,2.89666,2.34471
4,18ss,125.915,145.356,1.96421,1.15011,40,2.26375,1.94005
4,18ss,120.428,152.972,0.00265808,0.962692,42,4.1987,1.6482
4,18ss,118.205,144.924,0.67624,1.27137,36,2.38224,2.05292
4,18ss,114.224,154.12,2.97155,1.13033,47,2.41544,1.76298
4,18ss,123.434,153.113,5.61217,1.16794,58,2.89507,2.35719
4,18ss,117.351,153.708,7.36756,1.14746,87,2.59564,1.98243
4,18ss,115.352,146.698,8.83057,1.40901,117,2.68928,2.55062
4,18ss,118.873,150.806,11.0894,1.42421,92,2.73529,1.95756
4,18ss,120.843,146.282,11.3734,1.45033,83,2.62329,2.31057
4,18ss,116.559,144.472,14.1873,1.60639,154,2.835,3.12541
4,18ss,114.49,154.454,14.2424,1.41983,88,2.76719,1.99587
4,18ss,126.804,149.432,16.6325,1.50502,102,2.95455,3.11541
4,18ss,122.535,153.572,14.4552,1.36516,149,2.76966,2.26057
4,18ss,134.945,154.859,-1.21822,0.627939,31,2.24123,1.43135
4,18ss,131.075,147.061,-0.553971,1.20154,43,2.11449,2.0119
4,18ss,128.34,153.837,-0.426356,0.785744,30,3.03883,1.53307
4,18ss,136.856,149.655,6.80188,1.00538,100,2.26451,1.85152
4,18ss,127.835,154.826,7.36711,1.44418,82,2.70982,2.72943
4,18ss,138.941,144.669,8.30395,1.19732,119,2.33078,4.11287
4,18ss,132.978,153.079,10.0878,1.10361,90,2.4296,2.16408
4,18ss,138.689,153.141,10.8273,1.11772,118,2.41943,1.8329
4,18ss,131.233,147.798,10.4039,1.39783,88,2.68351,2.27355
4,18ss,127.106,152.135,11.8836,1.26644,136,2.62317,2.19092
4,18ss,132.824,143.038,13.0441,1.55966,82,2.54073,2.9037
4,18ss,135.134,150.534,15.4109,1.31279,131,2.53988,2.4786
4,18ss,148.344,143.886,-1.02658,1.28527,29,1.92585,3.91739
4,18ss,151.979,149.184,0.230798,0.722157,28,2.86714,1.53966
4,18ss,145.149,145.457,4.07013,1.22242,36,2.12068,2.14296
4,18ss,146.707,150.508,7.52758,1.18879,68,2.11282,1.93231
4,18ss,148.113,144.517,9.63892,1.46319,125,2.19362,4.00055
4,18ss,141.941,148.585,10.9387,1.19985,90,2.3211,2.28384
4,18ss,143.849,142.488,13.2957,1.28205,89,2.4933,3.58477
4,18ss,146.055,149.756,14.7671,1.6545,132,2.36834,2.40808
4,18ss,156.659,147.403,3.27604,1.45588,28,1.94393,1.63143
4,18ss,154.096,154.588,8.4282,0.728291,29,2.41886,1.44538
4,18ss,153.649,146.49,11.1477,1.73166,123,2.32451,3.23908
4,18ss,161.754,148.16,10.0738,0.874856,36,2.15902,1.52754
4,18ss,160.247,143.572,12.8141,4.10738,96,2.46071,3.08426
4,18ss,156.747,155.289,13.8102,0.91115,35,2.16211,1.41321
4,18ss,154.34,150.019,14.067,2.37541,74,2.5666,3.92958
4,18ss,171.682,143.815,7.71831,0.535925,24,1.78233,1.13074
4,18ss,108.191,161.282,5.84725,1.11974,51,2.28994,1.56046
4,18ss,109.164,159.777,13.8005,1.4682,128,2.95183,1.92298
4,18ss,114.89,161.65,6.52202,0.881339,33,2.19219,1.46738
4,18ss,125.817,160.691,9.60249,1.16668,51,5.05418,1.74539
4,18ss,121.999,157.314,10.9215,1.23523,85,2.85482,2.01205
4,18ss,113.965,160.762,12.1731,1.38422,189,2.66589,1.9016
4,18ss,116.184,166.901,13.3345,1.00926,54,2.48558,1.59768
4,18ss,119.438,160.886,15.5034,1.5819,142,2.78235,1.92737
4,18ss,133.858,158.928,8.92687,0.97428,50,2.37824,1.62246
4,18ss,135.362,156.279,13.896,1.44595,95,2.65729,2.05158
4,18ss,137.068,161.897,14.2153,1.17671,37,2.60263,1.77746
4,18ss,129.446,156.767,16.0218,1.46492,166,2.6801,2.23027
4,18ss,128.212,165.636,17.2517,1.28736,72,3.77387,2.02905
4,18ss,141.189,157.774,3.50327,0.723,28,3.67626,1.36599
4,18ss,147.701,156.529,5.14425,0.700586,29,1.95132,1.33748
4,18ss,145.723,159.727,12.7939,0.983653,36,3.29808,1.65785
4,18ss,151.33,160.814,15.9383,0.988083,32,4.158,1.68029
4,18ss,141.74,166.567,15.7507,0.890212,31,3.61258,1.52822
4,18ss,160.421,156.592,11.4708,0.573611,34,2.03239,1.13397
4,18ss,124.588,169.795,11.9734,0.513393,15,1.94643,1.13393
4,18ss,174.299,98.389,11.918,3.99401,29,3.69049,5.4915
4,18ss,177.243,91.6837,16.3145,5.40943,34,4.44397,6.60436
4,18ss,174.82,101.982,16.4262,6.55834,37,3.99026,6.23123
4,18ss,189.949,102.443,-2.3424,5.25033,20,3.48617,5.38603
4,18ss,182.404,93.0362,1.10324,3.02178,24,3.06174,5.14317
4,18ss,185.136,101.436,0.294447,4.2439,22,3.73171,6.32927
4,18ss,183.936,96.6378,6.86649,5.42522,34,5.11802,6.90737
4,18ss,191.172,94.5383,10.9286,4.64436,75,6.90083,5.08162
4,18ss,185.417,97.7969,13.0947,7.76033,30,4.10146,7.11634
4,18ss,183.044,101.331,14.9667,7.11209,49,5.35286,6.56554
4,18ss,198.151,92.7986,0.170935,0.931868,25,4.52747,1.26593
4,18ss,203.047,95.1269,0.177885,0.431723,23,2.5084,1.03624
4,18ss,192.768,98.44,3.10558,4.89253,91,4.00529,3.94315
4,18ss,198.717,92.6975,9.54011,0.748725,34,2.28773,1.35824
4,18ss,198.847,100.11,7.97631,0.825422,33,5.20746,1.49679
4,18ss,112.137,114.054,0.970611,17.3116,35,2.74323,3.94263
4,18ss,108.694,116.184,2.53924,17.5083,29,3.0211,3.1119
4,18ss,109.822,108.749,1.69391,18.0302,43,3.7672,5.97049
4,18ss,112.843,108.524,12.6133,21.4538,38,3.19348,4.76091
4,18ss,108.88,111.479,13.8455,18.5773,47,3.15073,4.23285
4,18ss,116.246,112.612,-0.478171,18.8492,31,2.32988,4.71869
4,18ss,125.65,116.26,0.780408,13.6263,34,2.23946,5.03902
4,18ss,124.182,112.321,1.85752,10.5504,30,2.36613,5.33143
4,18ss,119.854,108.536,4.77381,17.1896,27,2.64127,7.7494
4,18ss,121.483,115.789,6.38577,15.2725,30,2.31525,4.23598
4,18ss,120.604,104.913,8.68915,17.3132,30,2.29134,5.9517
4,18ss,116.878,114.486,10.5494,19.169,35,2.48205,4.02209
4,18ss,121.379,107.679,14.4871,16.6991,34,2.76756,7.03445
4,18ss,125.097,108.391,15.2064,13.1966,36,3.11552,6.85214
4,18ss,139.04,108.306,0.920947,14.5118,30,2.68086,7.27444
4,18ss,132.864,116.455,1.29289,15.5927,43,2.41321,9.57112
4,18ss,137.554,111.216,2.63986,15.2524,33,2.2358,8.52287
4,18ss,130.057,105.355,-0.113412,14.3342,35,3.38341,7.24975
4,18ss,132.337,111.735,2.68016,16.8423,31,2.44062,5.6922
4,18ss,131.592,104.396,6.75629,13.2741,26,3.38663,9.1911
4,18ss,134.614,105.729,12.3222,15.6533,32,3.0217,7.3385
4,18ss,127.715,111.468,13.6237,16.3637,29,2.46276,7.09788
4,18ss,148.999,105.289,-1.84491,7.05168,26,3.39618,11.7045
4,18ss,151.161,110.865,-0.0793304,10.626,59,2.28306,9.87917
4,18ss,152.719,116.17,0.481058,7.92219,36,2.28479,10.0101
4,18ss,142.101,107.414,2.42314,12.5901,47,3.67518,6.26872
4,18ss,151.794,113.61,7.3117,15.8845,40,4.20764,6.08962
4,18ss,140.487,112.333,5.80825,13.5161,31,2.69568,9.17411
4,18ss,146.92,104.528,9.16307,10.1937,68,3.82758,6.75616
4,18ss,146.816,110.288,10.6256,13.0835,56,2.81515,5.98099
4,18ss,142.443,107.703,12.6245,13.9849,46,3.57131,5.5592
4,18ss,149.784,106.394,15.1378,11.025,46,4.21075,8.91021
4,18ss,143.222,114.687,14.4307,13.2706,45,3.76938,5.86685
4,18ss,156.222,110.829,-0.376922,5.97254,39,2.33142,7.87548
4,18ss,161.126,111.762,1.65989,8.60327,43,3.48491,8.88027
4,18ss,158.347,116.54,3.62097,5.14501,36,2.35308,8.14547
4,18ss,164.355,106.055,4.43303,9.14489,53,2.69371,7.84576
4,18ss,156.599,110.333,6.78518,10.2221,36,2.3156,11.0049
4,18ss,155.759,115.559,10.8731,6.49399,43,2.214,9.29716
4,18ss,162.097,116.756,12.5507,5.666,36,2.86192,8.33286
4,18ss,156.968,107.714,13.767,9.75825,45,3.30357,11.7069
4,18ss,172.174,112.855,-0.0950328,8.5209,34,3.0177,6.36252
4,18ss,173.22,103.904,2.80138,6.31723,23,5.04424,7.95305
4,18ss,177.714,105.191,5.9296,6.33618,26,5.70052,5.36408
4,18ss,171.771,104.993,7.56942,7.49121,26,5.75328,10.2285
4,18ss,178.255,113.57,8.41332,7.46646,46,3.40912,9.51448
4,18ss,172.888,114.398,10.5313,8.28315,45,3.46613,7.59581
4,18ss,172.993,107.416,15.7101,7.35164,50,5.88855,8.72243
4,18ss,167.314,111.994,11.3708,8.41843,46,2.56885,7.67139
4,18ss,185.485,108.372,-0.862802,4.53846,22,3.2967,8.18681
4,18ss,179.791,108.438,1.02413,8.0173,34,4.91443,8.49593
4,18ss,189.651,112.457,1.20183,6.13515,65,2.54659,4.87805
4,18ss,190.836,103.632,1.74143,5.39449,55,5.83506,5.99007
4,18ss,183.693,116.278,5.95843,8.81968,44,4.03919,5.58839
4,18ss,185.176,104.794,9.22862,5.89621,33,2.46941,5.49162
4,18ss,191.384,106.706,8.79992,6.2423,86,5.33177,6.47289
4,18ss,179.444,108.833,12.4509,5.36581,37,4.00645,5.12022
4,18ss,187.693,109.225,15.5665,4.9857,128,3.87669,5.91609
4,18ss,183.18,114.3,15.8099,6.57327,94,5.79671,6.76367
4,18ss,196.56,108.592,-0.254725,0.961538,10,1.80769,1.46154
4,18ss,201.078,108.499,2.73924,0.537355,25,1.78106,1.01318
4,18ss,193.939,113.913,9.75387,0.736527,32,2.98204,1.33743
4,18ss,196.126,109.821,12.5085,0.884069,30,3.15488,1.50111
4,18ss,111.539,123.557,8.5239,14.5075,38,3.09676,2.87998
4,18ss,110.451,127.602,9.79399,11.5156,34,2.64424,3.05421
4,18ss,111.805,118.098,18.4189,17.594,45,2.85986,3.90348
4,18ss,114.141,118.432,3.08252,20.1541,32,2.86879,4.1062
4,18ss,117.934,120.478,5.39519,13.0004,34,2.31888,3.6432
4,18ss,123.848,122.729,6.3818,17.3261,36,2.52014,4.39071
4,18ss,117.788,127.317,9.85602,17.2968,35,2.50655,3.53067
4,18ss,122.467,124.434,14.9579,17.0024,36,2.57276,3.31856
4,18ss,115.082,128.678,15.4614,14.3005,48,2.65336,2.55818
4,18ss,114.956,123.964,15.6088,14.8549,44,2.75975,2.72666
4,18ss,129.058,117.102,2.12491,15.7786,34,2.23621,5.00252
4,18ss,135.077,118.426,4.84908,16.448,43,2.4694,6.8341
4,18ss,135.395,121.405,4.81049,14.6888,40,2.26917,6.80576
4,18ss,127.573,124.707,9.69453,23.5171,35,2.59932,3.67163
4,18ss,132.081,129.331,9.68374,16.1167,35,2.5919,3.7102
4,18ss,128.644,118.091,9.93436,17.5523,33,2.42583,6.21757
4,18ss,136.841,122.51,10.5754,19.9755,34,2.46312,4.24394
4,18ss,132.42,124.543,10.2844,16.2306,65,2.51991,4.17982
4,18ss,135.308,128.159,14.4425,20.4917,34,2.78704,6.58372
4,18ss,131.243,119.117,17.1729,17.5406,32,2.5782,5.2642
4,18ss,138.847,117.257,1.75263,17.9365,27,2.34396,5.25077
4,18ss,146.84,117.348,3.63711,12.6082,31,2.64943,5.85305
4,18ss,146.238,121.99,6.43788,17.6507,44,2.35024,6.20096
4,18ss,140.751,119.22,7.94333,14.6547,36,2.38717,7.00797
4,18ss,149.008,125.719,9.01516,7.89123,71,2.48,4.53197
4,18ss,143.533,127.04,9.10232,11.6623,59,2.74964,5.70505
4,18ss,152.169,129.313,7.13257,2.3612,52,2.12267,6.00464
4,18ss,150.765,118.293,7.7105,9.91367,36,2.36843,6.18213
4,18ss,140.675,119.486,14.3859,17.7809,35,2.32041,7.28045
4,18ss,144.304,122.635,12.3413,18.2294,32,2.63518,4.22515
4,18ss,152.241,117.518,15.9674,11.2237,52,2.60164,8.60635
4,18ss,150.746,128.529,15.555,2.21871,68,2.36775,4.3915
4,18ss,164.375,124.962,0.836121,4.63215,44,2.00604,7.80317
4,18ss,164.034,117.241,1.76228,6.95572,46,3.21874,6.08135
4,18ss,154.94,121.292,5.36916,3.84881,31,2.03531,8.12464
4,18ss,157.059,128.426,5.05733,2.98841,58,2.16741,6.48044
4,18ss,159.272,124.387,6.39524,2.89293,59,2.0997,10.8703
4,18ss,161.138,120.028,8.34784,4.77782,38,2.15785,7.15276
4,18ss,155.808,126.811,13.0843,2.19612,58,2.1536,7.37604
4,18ss,156.809,122.904,16.2774,3.62692,60,2.24335,10.2016
4,18ss,170.597,129.387,-1.42834,3.35253,42,3.0519,6.12278
4,18ss,177.858,122.786,-1.1023,4.77443,47,2.72116,5.63776
4,18ss,168.952,118.345,-0.286177,7.56727,50,3.70265,6.91602
4,18ss,169.314,123.947,0.651729,8.55182,57,2.01496,8.01795
4,18ss,175.425,127.053,1.16704,4.21198,32,2.41935,4.01152
4,18ss,170.478,125.674,5.64999,8.07703,41,2.21189,4.9152
4,18ss,177.894,123.081,6.19973,6.02414,56,4.40711,4.91212
4,18ss,175.065,118.932,6.72894,7.51858,52,4.27087,6.79485
4,18ss,165.851,118.955,7.45886,7.23878,44,2.89473,7.4942
4,18ss,169.736,119.326,7.65415,8.12864,52,2.93454,6.65825
4,18ss,171.48,124.953,11.6491,10.1404,47,3.94919,4.52608
4,18ss,169.84,129.238,15.8352,7.34671,91,4.22759,5.51228
4,18ss,182.98,119.292,-0.253618,4.68469,40,2.66364,7.08038
4,18ss,187.943,120.032,2.59123,1.19938,26,2.94281,1.50077
4,18ss,187.203,127.485,7.5576,0.504403,26,1.60461,1.12621
4,18ss,189.362,119.367,7.60022,0.852151,30,2.57419,1.40544
4,18ss,181.549,126.011,10.1695,1.15838,23,2.43526,1.51902
4,18ss,184.676,122.423,14.944,1.20991,28,3.92999,1.87326
4,18ss,194.609,118.401,1.97285,0.533333,22,1.725,0.991667
4,18ss,192.117,119.777,13.5365,0.643648,31,3.41303,1.2721
4,18ss,108.204,73.4382,6.41725,1.2012,27,3.81682,2.88438
4,18ss,112.706,73.7278,10.6816,2.21318,20,6.82093,5.83256
4,18ss,108.505,77.904,13.243,1.5955,29,4.86093,3.8853
4,18ss,123.72,72.0553,5.50936,1.33333,3,6.33333,2.33333
4,18ss,117.287,73.2334,12.9289,1.36016,23,3.06022,5.37985
4,18ss,121.697,70.9569,14.9844,1.77928,24,2.69049,7.55814
4,18ss,122.217,77.234,15.3565,2.54944,27,2.75894,5.74061
4,18ss,136.652,77.1298,-1.51962,4.44444,10,1.22222,4.5
4,18ss,127.781,65.2818,0.609888,1.33333,13,3.16667,3.33333
4,18ss,132.981,77.0317,5.21411,2.51134,25,2.70419,5.25742
4,18ss,127.679,75.5285,9.84645,2.5459,23,2.14849,7.31054
4,18ss,136.919,68.9692,13.7779,1.76099,30,2.18506,3.66808
4,18ss,148.26,75.0009,-0.83902,1.62035,22,2.55489,4.10086
4,18ss,145.634,68.316,1.38518,3.00194,19,2.96949,3.42518
4,18ss,146.942,75.5989,5.45201,1.92558,21,1.9565,4.67623
4,18ss,140.812,72.8961,6.10239,1.98077,14,2.25,7.69231
4,18ss,144.507,68.145,5.84664,3.29702,25,4.01279,3.54216
4,18ss,150.725,70.4165,7.03963,4.06786,24,3.85218,3.73128
4,18ss,149.594,74.6782,9.93944,1.70207,30,2.61641,5.14662
4,18ss,142.356,74.8113,12.4658,2.15363,30,2.06472,5.02298
4,18ss,142.825,68.2774,14.7316,2.63613,26,2.2545,3.93667
4,18ss,152.151,68.6251,16.0801,3.75694,32,3.36563,6.56376
4,18ss,162.884,73.2225,-0.0320993,3.68297,23,4.63407,5.25471
4,18ss,161.919,67.1916,2.36477,4.55592,22,6.61903,3.53117
4,18ss,155.215,69.5339,3.84662,5.13847,31,4.48708,4.22413
4,18ss,156.102,77.4124,5.27758,2.80972,24,2.67193,4.46748
4,18ss,162.014,71.9889,8.7804,3.57944,25,3.89726,5.35881
4,18ss,156.969,78.1498,13.8195,3.0909,25,2.98919,3.62534
4,18ss,153.614,73.4719,14.8319,1.67444,22,2.5665,4.85289
4,18ss,160.617,66.3051,17.2323,6.743,37,5.04311,5.48698
4,18ss,170.398,72.1395,1.04877,5.0612,24,7.2704,4.31846
4,18ss,178.328,78.1435,1.98674,6.42686,20,6.36615,3.33947
4,18ss,166.494,76.1815,2.99449,5.62204,29,5.83242,4.75853
4,18ss,171.901,66.9223,7.58486,6.60237,24,8.27789,5.61626
4,18ss,172.681,72.0035,7.10949,6.63558,32,4.1905,5.19108
4,18ss,167.065,76.3297,9.51933,7.99645,30,4.3995,5.49148
4,18ss,171.047,71.9253,13.2784,4.70089,39,4.86378,6.29483
4,18ss,184.023,76.2302,1.23849,8.11024,24,10.3701,3.52756
4,18ss,185.054,73.2463,9.25986,4.63163,48,7.27964,3.14814
4,18ss,179.274,69.4464,8.81509,5.96557,42,6.41844,5.55646
4,18ss,181.347,76.416,12.3512,7.12392,37,9.74704,5.3375
4,18ss,187.85,68.5555,12.3828,0.77655,21,7.73668,1.49349
4,18ss,180.032,69.8007,15.7107,6.77941,42,7.62933,3.98924
4,18ss,193.629,77.0958,5.68228,0.72,15,4.64,1.45333
4,18ss,111.548,82.2517,6.28391,3.375,21,13.2102,4.15909
4,18ss,114.163,87.6345,10.3287,2.40196,28,3.46406,9.46301
4,18ss,112.29,83.1809,12.1628,2.11613,22,3.51647,5.01324
4,18ss,111.416,89.401,14.9522,1.72643,39,3.53476,8.39423
4,18ss,107.122,84.2648,16.1683,1.4183,28,5.07495,3.86702
4,18ss,114.651,82.5374,1.84917,1.61667,13,5.66667,7.58333
4,18ss,122.331,89.0181,4.99771,6.20613,25,4.62663,8.8097
4,18ss,116.556,88.4607,6.04899,4.63061,34,5.71856,9.81774
4,18ss,121.877,78.5511,5.72816,4.95485,32,4.80795,15.1409
4,18ss,119.414,80.1682,10.0776,3.85622,24,3.50884,15.3314
4,18ss,122.405,85.8997,12.0158,3.46216,27,4.34521,8.92187
4,18ss,117.672,88.4939,15.9994,5.43218,43,4.20904,13.3409
4,18ss,124.618,82.7112,15.6134,4.92505,49,3.48407,11.7542
4,18ss,133.583,85.9371,0.346482,5.38152,25,5.46544,10.2666
4,18ss,137.77,91.0432,1.80718,8.69017,28,5.23882,8.07518
4,18ss,131.181,86.5747,3.75231,6.33704,35,7.45237,7.76164
4,18ss,139.081,87.2498,4.38823,7.05484,27,6.47734,12.2322
4,18ss,135.571,82.3629,5.82813,5.72019,21,3.6435,5.72079
4,18ss,128.873,85.7677,9.1648,5.91118,46,6.55903,8.98687
4,18ss,132.379,80.3009,10.7893,3.22283,32,2.86607,6.51563
4,18ss,137.275,88.7887,14.8233,2.89352,28,4.19566,8.6332
4,18ss,135.845,79.337,16.2552,2.4701,28,2.26957,5.73981
4,18ss,147.542,86.3239,0.0238209,5.20116,27,2.65691,6.85807
4,18ss,145.512,79.7896,1.22505,3.47222,21,2.79482,5.84091
4,18ss,142.595,86.738,-0.626396,5.39494,19,4.99019,8.12648
4,18ss,147.742,83.6368,5.28016,4.47502,26,2.74785,7.69828
4,18ss,152.451,89.3981,5.58257,9.3791,24,2.55658,12.1039
4,18ss,142.583,80.5809,9.07977,2.45773,24,2.7175,6.71644
4,18ss,147.074,89.5259,10.4658,4.05932,30,2.65949,7.45882
4,18ss,142.564,85.9528,11.9139,3.34753,30,2.49328,8.29856
4,18ss,149.238,81.389,13.2575,1.89429,26,2.60441,6.144
4,18ss,151.782,90.6532,11.9395,5.17964,28,2.60397,7.0888
4,18ss,159.362,91.2336,0.497745,5.99216,35,3.74269,9.36503
4,18ss,161.595,82.4327,1.93753,3.80135,27,2.52171,3.45832
4,18ss,153.844,83.0978,4.31479,2.39635,20,2.02061,3.62544
4,18ss,156.69,89.4085,9.41493,9.20441,29,4.29947,7.56569
4,18ss,163.687,81.3904,9.23699,4.09253,26,3.02491,4.80587
4,18ss,162.186,86.3411,9.09726,3.14734,31,2.80821,7.21172
