no,stage,x,y,z,TCF_mRNA_levels,sox2,tbxta
2,18ss,145.992,119.729,154.703,6.52946,3.07292,14.9295
2,18ss,144.17,110.317,155.731,9.85315,4.18906,18.1054
2,18ss,152.194,113.453,155.772,10.6483,1.93438,15.0105
2,18ss,158.732,123.576,152.245,6.71202,3.38299,10.9206
2,18ss,165.193,118.75,152.151,8.39103,2.76184,14.175
2,18ss,171.349,115.971,152.02,5.88164,1.97087,10.3942
2,18ss,177.995,121.29,153.99,2.67339,1.57977,4.9204
2,18ss,169.734,125.707,154.558,4.49042,2.01149,6.73308
2,18ss,173.188,111.381,154.109,5.54945,1.77139,12.6328
2,18ss,156.493,125.038,157.144,8.49619,3.38653,13.6466
2,18ss,174.071,129.912,156.018,3.84975,1.57978,4.39272
2,18ss,180.168,113.384,156.928,3.80687,5.56128,16.6341
2,18ss,158.029,113.688,157.247,11.0022,2.07143,14.1596
2,18ss,162.76,121.386,156.941,10.5256,3.38934,20.6075
2,18ss,185.504,128.061,152.069,4.38765,1.11524,2.80249
2,18ss,184.69,116.405,156.323,3.79594,2.84902,6.66336
2,18ss,194.052,108.568,155.889,3.06805,1.26413,3.45213
2,18ss,88.5708,143.16,152.577,3.16161,1.27106,1.78223
2,18ss,122.954,134.325,152.059,6.50978,1.48501,4.16037
2,18ss,122.363,141.049,152.344,3.88148,1.81728,2.79259
2,18ss,109.47,152.99,151.962,4,0.5,4
2,18ss,127.285,132.928,152.298,11.3364,1.32039,3.69389
2,18ss,110.053,139.84,153.577,2.896,1.872,2.616
2,18ss,126.426,142.43,153.022,4.37838,4.86486,1.17568
2,18ss,115.633,142.323,154.914,3.08584,1.78464,2.2244
2,18ss,109.237,133.686,154.816,5.26355,1.66815,2.98664
2,18ss,114.569,134.554,155.355,6.74442,1.3871,3.37469
2,18ss,120.717,148.223,157.129,4.30944,3.09437,3.42468
2,18ss,141.926,138.107,151.756,3.81579,2.64035,2.35088
2,18ss,137.079,142.108,153.132,2.59598,3.27142,2.97367
2,18ss,133.115,146.646,153.902,2.55556,8.33333,2.22222
2,18ss,145.243,149.142,153.94,3.30168,2.19189,3.64491
2,18ss,150.288,143.964,156.09,2.39583,3,1.1875
2,18ss,141.635,147.805,156.434,2.24663,2.29578,2.7077
2,18ss,161.364,135.451,153.347,3.57895,2.73684,1.68421
2,18ss,164.223,133.09,153.489,2.7167,1.88795,4.71036
2,18ss,166.034,142.302,154.756,5.37294,1.14644,2.90407
2,18ss,167.75,134.624,156.35,3.0311,1.58612,3.96651
2,18ss,156.794,141.903,158.315,2.61551,2.25458,3.68491
2,18ss,150.356,29.9982,162.173,6.61458,1.22444,2.83462
2,18ss,143.566,32.1178,162.845,3.38248,1.15953,2.64433
2,18ss,131.429,49.764,157.476,3.05254,1.15722,9.22962
2,18ss,132.235,55.114,160.323,8.9292,1.21559,8.96659
2,18ss,112.224,50.3634,161.797,0.914894,0.87234,1.38298
2,18ss,115.786,54.5215,162.395,1.81915,1.64894,9.96543
2,18ss,150.926,45.9275,157.124,2.4324,2.22232,10.1788
2,18ss,157.283,37.1443,158.849,2.36296,0.977778,2.91852
2,18ss,133.53,40.4061,159.643,2.20863,0.805755,1.74101
2,18ss,145.853,49.3781,160.794,3.0265,1.54117,7.07162
2,18ss,138.155,34.9712,159.957,2.75567,0.828715,2.14861
2,18ss,139.461,46.3403,161.461,2.84423,2.69679,10.1289
2,18ss,155.453,48.2012,160.891,3.51576,3.56714,17.8754
2,18ss,157.941,35.179,157.759,3.17021,1.68085,1.38298
2,18ss,163.234,49.8778,156.487,3.18892,2.46797,9.1901
2,18ss,158.863,55.3604,157.78,4.47421,4.24083,14.1302
2,18ss,165.968,44.3111,158.347,1.70149,1.18657,3.88289
2,18ss,175.428,39.5873,157.691,3.62418,0.963399,2.42647
2,18ss,158.097,32.8694,161.266,4.69696,1.23381,2.75689
2,18ss,165.397,52.3331,161.756,3.64227,2.40832,11.6528
2,18ss,187.266,52.2947,161.033,3.5198,1.118,2.83052
2,18ss,141.035,68.6283,159.396,12.75,0,24
2,18ss,148.06,57.5409,159.13,4.05891,2.19021,10.2214
2,18ss,156.293,71.2634,159.671,6.35897,1.25641,18.2821
2,18ss,145.798,78.5297,159.778,7.52022,1.32721,8.54228
2,18ss,156.041,60.8046,160.31,4.57676,1.4588,8.19454
2,18ss,135.479,71.7067,161.033,9.34375,1.53125,9.5625
2,18ss,139.22,59.5764,162.899,9.88131,1.96439,14.7122
2,18ss,165.504,69.2085,159.747,4.05785,1.66116,10.6999
2,18ss,167.868,81.3246,157.442,3.13751,1.26743,6.08337
2,18ss,171.475,63.6915,158.433,4.89845,2.97965,18.2869
2,18ss,167.465,75.5481,160.194,4.3711,1.89991,11.5241
2,18ss,157.922,65.7215,160.734,5.52731,1.79465,12.9309
2,18ss,174.916,72.3389,160.615,4.2237,2.90271,14.9503
2,18ss,182.167,69.5106,161.422,5.3373,2.78008,20.8404
2,18ss,164.43,58.7754,163.13,5.78065,1.9847,13.4315
2,18ss,169.308,80.6446,164.796,4.78391,1.65566,7.49533
2,18ss,185.087,81.0463,158.969,9.67922,2.13364,18.4363
2,18ss,199.081,81.8492,158.64,5.03248,1.03077,3.04444
2,18ss,193.028,60.3266,159.459,6.87669,1.17397,3.15485
2,18ss,193.882,69.8916,161.352,7.37652,1.39557,3.39853
2,18ss,184.402,76.6703,161.376,6.18237,1.98653,12.942
2,18ss,130.301,103.608,161.901,10.0876,2.26533,24.0613
2,18ss,155.002,106.404,156.12,11.1247,2.35755,15.3488
2,18ss,133.979,103.413,158.439,10.6364,3.81818,34.2727
2,18ss,142.347,96.2476,159.368,10.85,0.575,17.15
2,18ss,147.94,90.2546,160.956,11.1743,1.52113,12.9542
2,18ss,150.435,86.4048,162.961,9.57985,1.57414,9.22624
2,18ss,149.396,98.6008,161.589,10.1523,1.5135,8.58423
2,18ss,156.012,95.9429,162.932,12.0684,1.93517,14.6681
2,18ss,138.969,107.19,163.787,9.43521,3.37254,26.7113
2,18ss,163.292,103.276,157.611,9.4347,1.56849,12.6836
2,18ss,181.539,98.4385,157.299,5.69596,3.53199,21.2244
2,18ss,181.378,102.273,158.056,4.26995,5.1012,19.312
2,18ss,165.947,93.2834,161.024,7.95099,1.67216,16.6477
2,18ss,159.919,92.4016,161.507,10.6439,2.14246,22.6006
2,18ss,175.48,86.4616,161.698,8.30778,1.91766,16.2019
2,18ss,169.034,106.124,162.636,10.1878,4.33342,26.3253
2,18ss,160.539,98.7043,163.306,6.08465,1.53317,13.4059
2,18ss,187.027,85.2656,157.224,9.22575,4.53456,19.8715
2,18ss,201.014,101.697,158.465,2.44314,1.15412,3.19909
2,18ss,183.077,91.5909,159.747,7.70367,3.04409,21.7133
2,18ss,204.118,94.2869,161.483,2.56833,0.895605,2.64182
2,18ss,198.965,86.441,162.734,6.22943,1.14303,3.13996
2,18ss,95.0898,131.27,158.699,7.11626,2.11532,2.64035
2,18ss,152.423,105.65,147.431,6.23494,1.1427,7.13728
2,18ss,157.834,105.497,145.382,5.33333,0.333333,0.666667
2,18ss,164.544,95.8637,145.99,5.20161,0.895161,8.62097
2,18ss,176.176,101.823,147.005,4.55317,1.47985,12.8471
2,18ss,158.406,98.7617,148.568,6.56211,1.47826,18.6366
2,18ss,172.823,95.4078,149.065,4.16927,1.54427,11.625
2,18ss,171.75,85.4071,150.382,4.31253,2.2753,14.8453
2,18ss,169.233,101.606,151.161,5.46964,1.39879,10.8623
2,18ss,186.51,94.0394,146.243,3.2987,1.15569,5.04755
2,18ss,185.215,84.9678,145.4,2.72,0.74,7.22
2,18ss,191.365,86.0086,149.841,2.92139,1.1592,3.5005
2,18ss,183.494,84.9459,148.835,5.82341,1.98949,13.8956
2,18ss,190.841,94.2813,149.671,2.61012,1.17857,3.45833
2,18ss,183.789,96.0502,150.899,6.7687,2.08068,11.6566
2,18ss,104.997,121.796,147.729,6.96774,0.774194,5.87097
2,18ss,91.8229,120.204,150.832,4.22769,1.03692,1.60923
2,18ss,129.679,122.74,148.422,8.91297,1.23623,5.01776
2,18ss,153.62,120.049,145.938,5.37357,1.39439,8.13175
2,18ss,156.744,126.997,146.311,3.2,2.21818,3.83636
2,18ss,133.903,116.786,148.351,7.84767,1.2113,4.5086
2,18ss,145.933,120.044,150.164,4.51163,2.51163,12.3256
2,18ss,143.492,111.177,150.409,6.22365,2.0604,11.369
2,18ss,139.086,128.124,149.024,7.14932,1.94195,6.22257
2,18ss,170.806,110.206,147.141,4.36478,1.26182,6.62783
2,18ss,155.771,121.875,146.899,5.63304,1.58852,8.07676
2,18ss,161.628,111.211,148.807,12.4493,1.41585,8.15885
2,18ss,193.837,112.168,148.691,2.53522,0.901207,2.3062
2,18ss,184.076,112.529,148.195,2.08247,0.907216,5
2,18ss,189.754,108.08,149.984,1.36765,1.44118,2.91176
2,18ss,126.076,150.176,148.753,4.19656,1.12734,2.12886
2,18ss,146.951,134.613,151.231,4.32778,2.46765,4.45909
2,18ss,127.911,45.0165,157.232,1.7364,1.23849,2.20084
2,18ss,138.222,54.9516,153.386,5.25,0.666667,13.5833
2,18ss,155.482,34.1213,155.098,3.15436,0.932886,1.6443
2,18ss,151.6,53.6885,157.421,3.76414,1.37776,7.2752
2,18ss,144.154,36.2697,156.873,2.06759,0.972414,1.97103
2,18ss,136.186,52.1085,156.606,4.6,1.7,37.4
2,18ss,158.71,50.9857,152.03,5.10256,0.820513,10.359
2,18ss,176.517,52.2575,152.684,2.20854,0.984925,3.89447
2,18ss,167.757,56.4461,155.143,4.59623,3.64401,14.8457
2,18ss,166.909,38.7321,156.54,2.94667,1.0381,2.46476
2,18ss,176.62,44.3667,156.135,4.56018,0.861111,2.50231
2,18ss,183.093,54.23,151.466,2.83721,0.627907,2.0814
2,18ss,184.855,51.7715,153.577,2.93112,1.00475,3.11639
2,18ss,151.446,72.7508,153.19,8.5,0.7,8.5
2,18ss,151.566,64.5609,153.987,5.53571,0.607143,8.19643
2,18ss,168.484,61.0663,152.257,3.73347,3.37504,19.5116
2,18ss,178.113,75.952,152.487,4.31263,1.24584,8.1768
2,18ss,160.231,64.0171,153.004,5.10256,1.92308,16.2564
2,18ss,176.957,81.2421,154.584,8.88607,1.65629,14.2743
2,18ss,173.841,65.2674,154.013,3.90158,2.20387,13.4815
2,18ss,174.63,70.9426,154.004,4.9769,1.78825,12.7017
2,18ss,160.789,61.9836,155.993,5.21894,1.42012,10.2485
2,18ss,178.156,64.5413,157.308,4.76789,3.88301,20.3211
2,18ss,161.292,76.8847,156.681,5.77062,1.12274,12.8109
2,18ss,161.135,70.7167,157.705,6.27675,1.34094,12.194
2,18ss,187.613,70.7464,153.259,2.68101,1.10237,3.50445
2,18ss,195.097,79.8598,154.092,4.32665,0.938374,3.39622
2,18ss,192.538,72.8407,154.069,4.6308,1.04936,3.61895
2,18ss,192.149,60.5638,153.418,4.59196,1.00281,2.48313
2,18ss,192.15,70.2325,155.251,4.71185,1.1888,3.1416
2,18ss,183.792,80.7731,153.889,8.21283,3.00458,27.5966
2,18ss,189.155,61.4416,154.087,4.81805,1.26139,2.94013
2,18ss,182.319,70.3198,156.186,4.56516,2.4587,18.0203
2,18ss,131.867,101.442,154.771,10.036,1.7599,12.8619
2,18ss,157.079,106.474,150.965,9.63089,1.38482,9.63613
2,18ss,156.448,84.922,151.699,4.54054,0.851351,6.08108
2,18ss,143.594,100.341,153.173,10.6379,1.56897,8.82931
2,18ss,143.454,94.8569,153.123,7.65101,1.42685,5.7557
2,18ss,150.313,101.754,154.68,9.44561,1.11926,8.10274
2,18ss,143.956,105.227,154.807,10.4596,1.56219,8.93855
2,18ss,149.449,84.1136,154.988,12.0909,0.818182,1.63636
2,18ss,158.266,98.8607,153.634,7.53428,1.71215,13.482
2,18ss,181.503,104.327,152.481,5.41084,4.18023,11.9552
2,18ss,161.981,92.6006,153.546,7.95161,1.26613,13.629
2,18ss,165.555,93.9817,156.439,6.89027,1.46061,14.3011
2,18ss,170.738,105.664,154.262,7.07787,2.1674,21.641
2,18ss,174.042,94.4233,155.583,5.2498,1.47689,11.4893
2,18ss,173.148,85.7413,154.903,6.68491,2.22054,20.5056
2,18ss,166.517,88.3009,156.96,5.64336,1.24072,7.77093
2,18ss,176.759,107.746,159.186,6.45382,3.10191,18.4795
2,18ss,160.465,86.1466,156.814,3.88032,1.42394,6.90669
2,18ss,130.363,91.8403,138.407,5.54167,1.35417,2.35417
2,18ss,144.499,104.266,138.802,3.57143,0,0.428571
2,18ss,127.752,125.954,138.319,6.09091,0.454545,6.09091
2,18ss,122.408,69.7348,141.459,4.4,0.2,0
2,18ss,171.633,78.7786,144.861,4.25095,0.904943,5.79848
2,18ss,148.402,101.971,140.32,7,1,1
2,18ss,181.346,106.565,142.586,2.54688,2.48438,3.09375
2,18ss,169.884,103.882,144.438,4.26531,3.26531,19.3367
2,18ss,174.097,85.7777,144.927,4.10186,1.33187,8.06462
2,18ss,179.868,89.8522,145.407,7.438,1.32863,13.2813
2,18ss,186.34,105.578,144.632,1.58115,0.862129,3.76963
2,18ss,127.853,129.265,145.05,7.86815,1.15013,3.04178
2,18ss,154.852,117.701,139.494,3.28777,1.19065,4.31655
2,18ss,154.655,119.1,142.114,3.71689,1.03112,4.80266
2,18ss,148.256,123.052,142.644,5.23276,0.758621,3.38793
2,18ss,144.882,130.391,145.129,2.92593,0.703704,3.18519
2,18ss,147.407,58.0387,148.68,2.97238,1.27624,8.57459
2,18ss,150.742,46.6996,150.709,1.9901,0.623762,4.71287
2,18ss,140.271,50.4634,151.211,4.70968,1.05376,8.44086
2,18ss,172.204,52.8588,147.825,1.23077,1.27692,3.18462
2,18ss,157.177,56.4763,149.829,3.18802,1.44933,8.45315
2,18ss,152.256,59.9435,147.9,3.93287,1.51033,5.84337
2,18ss,175.836,71.1489,148.678,4.45432,1.26087,9.53825
2,18ss,163.616,58.7326,149.304,4.96612,1.50614,10.1724
2,18ss,170.828,63.8991,149.632,3.39974,1.90378,9.31727
2,18ss,169.065,75.8056,150.093,5.5641,1.74359,6.41026
2,18ss,173.593,80.2914,150.335,6.79139,1.04967,7.87351
2,18ss,183.733,75.7729,145.834,4.16923,0.861538,4.64615
2,18ss,187.676,75.9725,147.837,2.65,1.5,3.1
2,18ss,185.396,67.609,148.903,1.95833,1.075,3.6875
2,18ss,195.576,78.2888,148.563,2.88462,0.788462,1.23077
2,18ss,185.713,60.6238,150.615,3.03146,0.953642,2.64238
3,18ss,163.5,93.0311,254.094,6.03548,2.83247,11.1753
3,18ss,168.642,90.131,254.786,12.9378,3.20826,13.4644
3,18ss,174.297,95.4054,255.68,4.96027,3.16542,6.89509
3,18ss,164.495,98.5315,256.103,13.7143,3.02231,12.7071
3,18ss,171.023,101.615,257.187,3.97256,3.06236,7.6893
3,18ss,168.549,108.861,256.692,5.55715,3.07234,6.98531
3,18ss,100.538,125.293,251.979,6.95592,4.39542,7.40605
3,18ss,106.324,127.783,253.176,10.4468,3.25485,5.55899
3,18ss,100.296,130.645,254.373,6.91451,6.82191,6.59573
3,18ss,110.735,113.253,251.792,6.6046,2.83827,7.6671
3,18ss,117.665,110.267,250.856,11.2283,2.72607,8.83607
3,18ss,119.179,125.931,251.649,16.085,3.34068,7.69532
3,18ss,121.854,114.649,252.262,11.8912,3.09084,9.00656
3,18ss,128.677,117.695,253.051,7.79076,2.95585,10.6351
3,18ss,132.686,127.581,252.568,5.58666,3.46729,9.12987
3,18ss,116.182,119.196,252.349,10.6641,2.74355,6.67798
3,18ss,113.472,129.196,253.078,12.5766,3.93678,6.18955
3,18ss,128.266,131.542,254.217,8.52342,4.09248,6.65905
3,18ss,121.794,119.447,254.514,11.1003,3.3321,7.7949
3,18ss,126.091,124.086,254.227,10.4058,3.2496,10.2555
3,18ss,118.268,129.381,254.987,9.98146,3.48192,7.2916
3,18ss,122.552,131.277,255.043,11.0909,4.93507,7.77178
3,18ss,135.31,114.191,251.835,9.25418,3.3573,14.0391
3,18ss,155.311,118.502,252.652,13.1281,3.85905,12.6657
3,18ss,153.413,109.325,253.165,8.82034,2.74763,10.1134
3,18ss,155.658,124.543,253.826,4.75101,3.10855,5.91321
3,18ss,137.828,127.58,253.788,5.93118,3.78303,6.69412
3,18ss,143.161,123.736,254.345,6.00085,3.20497,7.81996
3,18ss,137.963,109.888,254.875,12.8083,2.91557,7.53846
3,18ss,145.768,127.608,255.093,3.56096,3.24478,5.35602
3,18ss,151.663,116.544,255.492,12.3137,3.43865,11.369
3,18ss,139.726,116.588,255.084,11.3981,3.06835,8.37267
3,18ss,146.502,116.511,255.275,10.7717,2.89346,8.94212
3,18ss,156.102,112.491,256.137,8.775,3.3876,15.3368
3,18ss,134.311,127.601,256.672,6.56819,3.39871,6.63307
3,18ss,174.678,113.48,252.133,5.20558,2.67412,6.02789
3,18ss,179.925,114.376,253.179,2.64103,2.30015,4.77208
3,18ss,173.848,109.899,253.34,6.73258,2.83572,6.61686
3,18ss,181.272,111.186,254.336,2.09494,2.24481,5.33986
3,18ss,161.097,110.243,255.051,14.3825,3.12445,11.629
3,18ss,158.389,127.809,255.993,3.69707,2.5899,5.45859
3,18ss,160.657,118.576,255.483,5.32491,2.90101,5.70425
3,18ss,164.475,114.358,256.203,6.92954,3.20125,7.73806
3,18ss,104.29,146.67,250.582,4.28081,6.72749,5.78685
3,18ss,101.636,138.411,250.021,4.45123,7.40456,5.71203
3,18ss,105.621,140.824,252.379,7.67745,8.51004,5.83375
3,18ss,100.272,158.342,252.52,2.54268,5.14414,6.37689
3,18ss,99.1237,142.779,254.395,4.55966,9.27764,6.21694
3,18ss,102.761,156.763,256.169,3.53709,5.48539,6.69554
3,18ss,123.198,138.403,252.982,7.66212,7.37598,5.36867
3,18ss,117.492,140.718,247.528,12.9373,7.45829,5.60735
3,18ss,110.327,142.43,250.851,11.2734,6.89348,5.64345
3,18ss,130.629,141.448,254.825,3.48216,5.33311,5.56708
3,18ss,131.485,137.458,255.499,5.01884,4.82467,5.3686
3,18ss,113.307,157.793,255.436,4.78316,5.69125,6.30382
3,18ss,123.913,146.307,255.934,4.55077,8.17733,6.10551
3,18ss,110.167,150.535,255.282,5.1344,8.16844,6.82665
3,18ss,118.811,141.213,256.615,8.25821,9.30331,5.77949
3,18ss,146.459,135.848,250.944,4.39613,4.62071,5.46449
3,18ss,148.755,144.75,251.225,5.95417,5.06781,6.62678
3,18ss,142.816,149.439,251.435,6.71249,5.05849,6.08605
3,18ss,143.152,153.221,251.309,5.64135,6.39314,5.18195
3,18ss,157.687,147.769,252.117,4.71688,2.90165,5.98329
3,18ss,138.37,150.245,253.02,2.80534,4.61922,6.18149
3,18ss,153.629,147.308,253.375,3.986,2.97387,5.5182
3,18ss,139.805,137.302,254.522,4.23676,3.92854,5.29197
3,18ss,135.528,146.094,254.829,2.81962,3.84512,5.11247
3,18ss,135.191,156.911,254.415,4.70828,6.45352,6.15226
3,18ss,99.574,168.434,254.201,1.54381,3.87486,5.83134
3,18ss,103.122,167.048,254.961,2.15435,3.82413,6.15799
3,18ss,114.735,170.091,251.204,3.69902,5.1398,6.33866
3,18ss,125.219,163.095,252.469,4.98611,5.65411,10.4247
3,18ss,126.543,159.1,253.402,4.15163,6.51272,6.64113
3,18ss,110.916,160.552,255.492,5.24458,7.30454,6.15244
3,18ss,118.599,162.326,256.47,2.92284,3.58229,5.74177
3,18ss,139.528,165.411,254.483,1.53596,3.4834,4.89488
3,18ss,134.959,163.357,255.671,1.96552,3.08892,5.11763
3,18ss,139.457,131.921,257.586,2.58586,3.41211,5.79162
3,18ss,130.07,144.035,257.532,2.44322,3.59715,5.84947
3,18ss,146.114,133.823,258.1,2.48461,3.21408,5.5904
3,18ss,107.055,62.2492,245.991,10.6897,3.22991,7.81477
3,18ss,108.493,70.3954,242.64,4.90033,2.91427,10.2818
3,18ss,102.64,75.1657,246.766,6.22237,2.81637,7.25109
3,18ss,112.861,78.5395,244.794,6.34562,2.7754,9.96375
3,18ss,124.034,82.8733,245.025,16.9168,2.71047,11.6246
3,18ss,111.804,60.2863,245.079,5.98366,3.28505,9.81853
3,18ss,131.966,60.7825,245.323,9.32081,4.35884,18.1049
3,18ss,131.548,80.3691,246.484,12.9864,3.04393,12.5968
3,18ss,121.833,68.8811,246.485,7.21702,3.2467,11.8293
3,18ss,124.599,65.8571,246.637,8.18525,3.26362,13.5403
3,18ss,112.831,66.4769,247.696,6.81274,3.19717,9.58066
3,18ss,129.351,66.6752,246.115,11.2993,3.97889,18.0042
3,18ss,117.619,73.1375,247.203,6.92018,4.01902,9.5254
3,18ss,112.146,81.5904,248.575,6.38338,2.67865,8.26809
3,18ss,127.412,78.5609,248.961,10.0304,3.10619,13.236
3,18ss,132.173,73.7215,249.422,14.4669,3.27537,16.5279
3,18ss,122.54,80.6675,249.664,7.72455,2.72555,9.33317
3,18ss,157.63,62.6344,245.633,9.94964,12.6124,40.3913
3,18ss,140.994,71.602,244.958,9.24735,3.73805,20.339
3,18ss,138.887,66.7525,245.934,6.02371,3.38167,15.6555
3,18ss,145.696,75.9084,245.688,9.75218,2.95934,13.5499
3,18ss,157.155,74.0558,246.839,8.68937,3.56254,15.6342
3,18ss,137.549,75.3852,246.753,7.66095,3.04938,18.4412
3,18ss,151.241,81.4241,248.306,12.4378,2.91184,14.0544
3,18ss,149.651,73.8586,248.828,12.8249,3.0296,14.8389
3,18ss,140.017,58.0126,248.246,11.9238,3.74003,17.3367
3,18ss,135.218,64.4744,248.558,6.14554,3.62441,18.7483
3,18ss,148.548,63.9862,247.876,12.1433,3.63112,20.1587
3,18ss,141.062,63.9723,249.641,10.1741,3.51653,15.3026
3,18ss,146.186,68.8459,250.248,10.6337,3.0452,17.6704
3,18ss,138.298,76.6638,250.546,10.5299,2.93187,13.9448
3,18ss,139.606,83.2788,250.014,9.71184,2.78446,14.0422
3,18ss,145.015,80.4054,250.033,13.7384,2.7635,12.0961
3,18ss,168.923,80.8073,245.128,11.4275,4.79522,21.8941
3,18ss,179.979,78.4898,245.568,8.01091,3.50224,17.7306
3,18ss,163.381,80.1018,247.001,9.11987,3.43555,20.346
3,18ss,172.456,62.8731,247.351,9.96698,3.77574,12.2566
3,18ss,174.788,67.4614,249.022,6.49823,3.43781,10.3906
3,18ss,158.043,67.552,248.892,10.3705,4.82166,19.9804
3,18ss,168.281,72.61,248.211,9.97534,4.315,19.0302
3,18ss,170.629,81.9587,249.206,9.1704,3.79626,14.2828
3,18ss,162.919,60.9865,249.79,9.41494,4.27479,20.59
3,18ss,168.189,69.056,251.4,8.49683,3.54835,13.6444
3,18ss,183.738,69.1259,245.59,5.42573,3.1915,9.80033
3,18ss,100.464,86.5997,247.364,6.02068,3.13136,13.7945
3,18ss,105.928,86.2662,247.377,5.76098,2.70805,7.3679
3,18ss,102.413,90.9921,247.71,7.29076,2.60153,8.57951
3,18ss,105.4,99.0693,249.593,8.7247,2.35913,6.42302
3,18ss,101.916,102.684,250.985,11.68,2.71324,7.46831
3,18ss,132.305,104.991,245.628,12.0112,2.60614,10.8819
3,18ss,128.883,88.2984,247.105,15.4365,3.06437,14.2905
3,18ss,112.628,93.7578,247.232,10.4374,2.60425,7.33622
3,18ss,123.182,93.1927,246.644,13.1889,2.58397,9.86818
3,18ss,131.503,95.4063,248.346,12.4102,2.8291,13.2944
3,18ss,109.62,103.696,248.456,10.4449,2.65283,8.92815
3,18ss,127.272,86.9143,250.131,13.7477,3.36716,13.1215
3,18ss,114.303,87.9954,249.008,7.97913,2.72565,9.46353
3,18ss,121.515,99.6689,249.838,12.7305,2.8506,9.86234
3,18ss,118.215,104.009,250.17,13.419,2.72568,8.05865
3,18ss,113.717,93.0582,250.678,11.2134,3.19133,8.64698
3,18ss,111.805,98.5357,249.908,11.6512,2.83905,7.14187
3,18ss,121.109,91.7107,250.733,12.7061,2.66182,8.58604
3,18ss,130.151,87.2786,250.945,17.515,2.78519,12.8061
3,18ss,132.284,108.377,251.53,10.165,3.02914,10.1985
3,18ss,142.812,101.186,246.664,14.0977,2.53626,9.44715
3,18ss,155.38,94.3861,246.664,25.4095,2.97368,13.6374
3,18ss,152.135,101.784,248.237,10.592,2.8621,13.484
3,18ss,142.198,89.143,246.467,11.1857,2.69438,11.2616
3,18ss,137.149,105.551,248.385,13.7,2.8729,11.8674
3,18ss,158.179,89.3562,248.8,14.6823,2.83162,15.2215
3,18ss,146.787,106.315,249.338,12.0998,2.99937,10.0213
3,18ss,138.863,89.1202,250.251,8.23557,2.81195,10.5666
3,18ss,136.678,92.2101,249.613,13.1204,2.97737,10.5765
3,18ss,182.387,94.0825,245.559,6.328,2.81869,13.5123
3,18ss,159.364,84.9379,245.207,12.0396,2.66415,15.5891
3,18ss,165.189,104.707,247.399,14.2473,2.53621,9.55425
3,18ss,167.304,96.2616,247.459,7.59816,2.68577,11.7412
3,18ss,181.664,101.273,247.213,7.89338,2.63725,11.4324
3,18ss,180.052,90.8024,247.998,5.9633,3.16199,15.5377
3,18ss,176.665,83.5357,249.395,10.2512,3.43299,20.8443
3,18ss,178.184,105.495,249.566,7.14161,3.04231,10.8699
3,18ss,160.995,83.2723,249.828,13.7647,3.08586,14.2275
3,18ss,167.233,85.0681,249.608,11.4127,4.07578,13.1769
3,18ss,170.186,92.8697,249.878,8.94238,2.89747,12.7976
3,18ss,159.073,98.6039,251.046,9.91485,2.93721,14.4188
3,18ss,158.622,107.497,251.873,11.3271,2.69592,10.3086
3,18ss,189.967,95.6536,244.219,2.42524,2.47889,5.90545
3,18ss,188.823,98.0921,246.306,3.1992,2.70731,7.04094
3,18ss,193.054,108.402,246.263,1.47451,2.39965,5.47784
3,18ss,183.002,84.9795,247.438,4.66742,3.89703,22.3444
3,18ss,187.761,107.368,247.141,2.42622,2.52334,6.96405
3,18ss,190.329,105.821,250.873,2.02827,2.42281,6.16236
3,18ss,184.668,101.368,251.076,3.44305,2.79487,7.1779
3,18ss,105.033,109.863,250.184,11.6632,2.84513,7.78857
3,18ss,103.757,121.474,249.577,6.19348,3.03583,7.40508
3,18ss,100.728,111.479,250.892,14.8394,3.11099,9.09275
3,18ss,132.568,121.267,246.313,12.7478,3.70872,8.84564
3,18ss,121.045,123.131,246.449,12.155,3.12365,10.0371
3,18ss,113.948,118.531,247.667,8.38692,2.67426,6.18105
3,18ss,129.898,125.441,248.919,14.1209,3.62676,10.5742
3,18ss,109.741,126.351,248.653,10.7431,3.78593,5.40477
3,18ss,108.673,122.343,250.534,9.47935,2.78676,7.02284
3,18ss,127.258,110.527,249.143,11.3228,2.78095,8.65976
3,18ss,124.317,126.399,250.239,12.9702,3.5517,7.13415
3,18ss,113.481,122.978,249.328,11.7446,3.16412,7.67875
3,18ss,138.141,120.403,245.904,11.513,3.76436,10.3097
3,18ss,156.797,122.478,244.884,8.89453,4.05119,8.928
3,18ss,142.725,131.826,243.92,8.95549,6.6214,5.91396
3,18ss,140.692,112.485,247.957,13.829,2.66635,10.0225
3,18ss,155.417,112.685,247.959,6.66219,2.86308,16.3077
3,18ss,148.271,111.195,248.838,8.41378,2.66692,9.74668
3,18ss,150.416,121.95,248.96,9.4299,3.21607,8.48769
3,18ss,140.799,123.567,249.185,10.8708,3.63397,8.96003
