no,stage,x,y,z,tbxta,sox2,tagln3b,cdh6
3,18ss,119.112,75.5043,38.9999,6.89978,17,3.41698,1.35401
3,18ss,116.052,65.5279,39.1882,7.60052,17,5.21763,1.4503
3,18ss,122.16,62.5228,39.7492,3.04301,16,4.146,1.14976
3,18ss,110.171,72.621,39.9438,5.70755,16,3.43213,1.03339
3,18ss,137.277,62.0247,35.4779,4.4641,40,5.73357,1.07581
3,18ss,145.878,75.4547,35.9661,6.24416,44,4.45425,1.5512
3,18ss,141.727,83.8814,36.0024,7.73027,18,5.63693,1.50257
3,18ss,140.44,72.157,36.574,2.44729,18,4.23907,0.807703
3,18ss,150.22,67.841,37.475,3.71502,34,4.28806,1.41517
3,18ss,129.113,73.4038,39.3037,2.88731,19,3.99738,0.930069
3,18ss,134.177,71.1345,40.2357,1.68975,19,4.50358,0.934253
3,18ss,128.211,81.2175,39.545,8.51871,100,3.65683,2.31163
3,18ss,144.103,81.0264,40.1827,3.68458,20,3.9063,0.892107
3,18ss,170.115,68.4619,34.7829,0.572841,16,1.93846,0.540153
3,18ss,160.345,65.6863,35.541,5.71388,159,6.01466,3.12543
3,18ss,163.406,71.8237,38.355,4.27427,62,4.95744,2.63171
3,18ss,154.269,70.8881,39.5262,3.8852,22,4.23974,1.06579
3,18ss,153.803,76.7021,39.7035,3.71975,17,4.65455,1.12651
3,18ss,170.462,75.8084,40.2148,0.441594,17,1.99636,0.462565
3,18ss,173.753,75.8548,36.0994,0.423942,16,1.88677,0.423561
3,18ss,80.9846,94.8711,34.8505,4.46364,15,2.15692,0.776381
3,18ss,76.501,86.2732,37.8602,6.31728,15,2.52292,1.10671
3,18ss,92.8094,92.473,35.0112,5.07525,13,2.18425,0.803336
3,18ss,101.049,100.531,39.4965,5.07444,15,2.25647,0.98939
3,18ss,85.3776,85.7921,39.4572,13.4086,14,2.47176,1.27243
3,18ss,95.2546,95.5932,39.5803,4.53727,15,2.13734,0.852734
3,18ss,98.4676,90.4059,41.7918,5.97085,16,2.52122,1.06515
3,18ss,108.534,101.348,36.4306,6.30863,16,2.37052,1.07951
3,18ss,123.472,88.4643,38.0522,5.52419,80,3.43159,1.60706
3,18ss,122.153,98.1178,40.2461,9.45895,18,2.81246,1.54238
3,18ss,112.647,97.9102,39.0277,8.4117,14,2.94535,1.27524
3,18ss,122.758,83.0892,39.1801,6.98306,40,3.23276,1.92641
3,18ss,106.626,83.1526,40.2229,8.11392,17,2.76011,1.28517
3,18ss,115.703,102.014,40.4853,7.58919,22,2.82611,1.32701
3,18ss,116.228,83.32,40.0758,9.46331,17,3.03282,1.35552
3,18ss,133.729,98.1648,35.7357,1.62769,25,2.73124,1.11867
3,18ss,132.565,83.6492,38.1049,4.19209,17,3.42787,1.25936
3,18ss,149.105,89.6217,38.0656,6.61466,19,3.86161,1.41888
3,18ss,128.859,98.1159,38.8429,7.54663,91,3.13169,2.59993
3,18ss,139.115,96.6733,39.9003,5.30453,19,3.35891,1.69179
3,18ss,145.999,99.3352,38.7786,9.91521,30,5.05338,1.98451
3,18ss,131.065,88.2931,39.7744,3.72237,22,2.95152,1.12589
3,18ss,135.44,91.9955,40.1491,3.55886,29,3.31106,1.65196
3,18ss,160.865,82.5185,31.6442,2.39319,32,3.00714,0.895899
3,18ss,158.199,94.4884,36.0454,4.94637,23,3.17066,1.6512
3,18ss,155.04,87.3696,36.4223,8.65959,20,3.52301,2.36944
3,18ss,167.915,91.9606,37.1507,0.552514,17,2.10885,0.544239
3,18ss,164.067,88.363,37.4326,3.26,53,3.10254,3.42111
3,18ss,156.93,100.07,40.1911,5.47005,20,2.99464,1.78381
3,18ss,76.739,104.932,35.8169,4.44991,13,2.20038,0.914934
3,18ss,73.587,115.746,37.8283,0.638341,108,2.97481,2.38201
3,18ss,79.9089,116.262,40.0254,0.633067,85,3.14201,2.98429
3,18ss,87.5654,115.482,35.956,0.878205,68,3.10154,2.78564
3,18ss,94.1905,113.229,37.7761,3.11208,103,2.6568,2.18879
3,18ss,97.5647,120.866,37.805,0.570888,99,2.64487,1.17883
3,18ss,85.1446,108.283,39.8334,4.00507,20,2.38294,1.01503
3,18ss,124.924,111.901,34.7801,0.783363,40,2.35129,1.07317
3,18ss,112.454,121.514,37.892,0.570095,25,2.80136,1.38642
3,18ss,118.876,109.269,36.8402,2.30146,128,2.50458,1.46586
3,18ss,118.051,115.726,39.719,0.544597,68,2.34199,1
3,18ss,143.6,115.376,34.7756,3.59721,35,3.03295,2.13721
3,18ss,129.432,125.169,34.5458,1.72534,49,2.37673,1.48964
3,18ss,128.673,116.383,36.3136,0.971242,30,2.4579,1.72395
3,18ss,141.175,122.201,36.4932,3.34196,35,3.26222,3.7103
3,18ss,133.068,115.501,37.3045,1.81266,15,3.10522,3.78925
3,18ss,146.643,111.523,39.4312,4.16108,48,3.14193,3.10807
3,18ss,149.296,104.963,39.6643,5.6112,33,3.68746,2.41489
3,18ss,152.031,115.249,38.5421,0.64096,18,2.08967,0.5502
3,18ss,162.81,104.174,40.699,0.561288,16,2.04534,0.538544
3,18ss,76.9893,128.049,35.4867,0.490648,33,2.73622,1.32888
3,18ss,75.0576,146.104,36.6643,0.44608,40,2.85511,2.72198
3,18ss,76.107,132.794,34.8917,0.493981,52,2.85046,1.80471
3,18ss,81.2889,143.412,40.2641,0.668984,44,3.84934,5.19904
3,18ss,93.2034,143.398,36.0155,0.706483,54,3.15049,3.31768
3,18ss,95.7155,127.428,38.0974,0.435939,50,2.59077,1.56233
3,18ss,88.3808,131.552,37.6395,0.482856,100,2.6879,1.60747
3,18ss,99.5017,133.15,36.9563,0.561248,30,2.6361,1.84422
3,18ss,83.3772,137.017,37.1486,0.575208,120,2.65864,1.5223
3,18ss,99.5195,142.749,36.9114,0.719845,140,3.64492,4.75916
3,18ss,100.178,128.141,38.2972,0.415315,44,2.54162,1.54708
3,18ss,90.7458,139.612,39.0558,0.610697,70,3.28293,3.74832
3,18ss,91.8646,126.921,40.7215,0.540137,40,2.71916,1.18649
3,18ss,106.595,136.315,35.2094,0.956266,28,2.69778,1.99176
3,18ss,126.27,141.769,36.2225,0.459622,17,2.10848,0.585777
3,18ss,109.499,128.001,35.8452,0.476003,18,2.49688,1.25888
3,18ss,117.686,132.037,36.5302,0.846435,43,3.63513,4.65878
3,18ss,114.859,132.067,36.0214,0.756799,42,3.43358,4.26281
3,18ss,109.08,141.36,38.1999,1.01729,112,3.09475,3.38261
3,18ss,122.127,136.419,38.8514,1.99572,69,2.81914,1.91818
3,18ss,111.61,137.726,39.0627,1.75324,66,3.60104,4.7598
3,18ss,144.471,128.172,36.9971,0.561614,16,2.16964,0.686683
3,18ss,138.227,135.599,37.7471,0.491724,16,2.09049,0.65416
3,18ss,130.999,133.785,38.4109,1.98203,43,3.38863,3.1446
3,18ss,74.1842,72.0471,30.4289,5.66192,25,4.0015,2.53223
3,18ss,74.8853,63.6353,33.1666,6.70887,41,6.41041,3.06187
3,18ss,79.2301,71.0353,33.7842,2.86244,62,3.89573,3.20603
3,18ss,85.8289,62.4565,29.0363,4.8309,42,6.77427,2.20935
3,18ss,104.468,68.0088,30.7413,7.73082,14,4.51475,1.26492
3,18ss,95.6806,68.453,30.9502,7.06101,12,4.02896,1.50465
3,18ss,85.0245,75.1249,30.5058,9.88269,13,2.46227,1.48003
3,18ss,84.4192,79.3397,32.3999,4.39796,12,2.86327,1.01633
3,18ss,85.6551,63.7097,34.0118,6.83124,70,5.75016,3.08382
3,18ss,98.8937,73.3278,33.6403,8.80089,14,2.97118,1.32062
3,18ss,91.4256,62.1691,34.3109,4.29021,101,3.8828,1.25672
3,18ss,120.598,63.4446,28.7638,7.00445,14,3.4698,1.71746
3,18ss,113.257,70.2722,28.4415,6.81596,16,3.50258,1.22841
3,18ss,119.691,70.1322,29.685,8.8832,16,3.34908,1.6257
3,18ss,109.03,66.214,31.5593,8.54846,20,3.21172,1.48595
3,18ss,126.468,75.2392,32.9439,6.87392,44,3.58731,1.75529
3,18ss,137.303,61.98,29.0403,3.42275,18,5.55786,0.840048
3,18ss,148.948,78.6865,28.8186,3.06307,15,4.46965,0.962689
3,18ss,150.069,70.3208,29.5138,3.85282,19,3.62611,1.08218
3,18ss,127.904,63.7,29.8313,1.85909,18,4.68969,0.682161
3,18ss,143.844,71.9052,30.954,2.75892,18,3.89886,0.850255
3,18ss,131.676,76.914,30.5058,2.32871,16,3.85497,0.763583
3,18ss,133.568,70.1013,31.1669,2.65178,16,3.55862,0.750174
3,18ss,145.144,64.5638,30.8617,3.34525,20,4.73111,0.955742
3,18ss,137.906,66.4953,32.6088,4.71845,18,5.65791,1.04734
3,18ss,137.862,76.9857,32.3451,2.35794,20,3.84792,0.78084
3,18ss,164.104,71.0826,31.2111,5.91945,29,4.81583,3.09831
3,18ss,153.342,74.9202,32.7432,3.00043,16,4.51852,0.900157
3,18ss,167.468,62.0438,33.3055,0.563833,15,2.09181,0.508501
3,18ss,152.8,64.2439,33.414,6.33406,46,6.97959,2.09799
3,18ss,153.567,81.3328,34.1314,3.89047,15,4.08261,1.02526
3,18ss,169.753,79.5086,34.7198,0.486505,14,1.88994,0.419909
3,18ss,102.831,84.8905,28.9978,8.19383,12,2.24074,1.05679
3,18ss,103.282,87.9735,29.438,5.55072,11,3.81366,0.991718
3,18ss,85.2641,92.838,31.5568,4.96672,12,1.8336,0.820919
3,18ss,94.4746,84.3862,32.3647,6.57233,11,1.78616,1.08805
3,18ss,110.215,98.733,29.5525,6.73432,17,2.36008,1.06271
3,18ss,125.929,95.6306,30.7701,14.5101,17,3,1.91913
3,18ss,125.853,103.685,30.4892,2.59994,38,2.74992,1.54362
3,18ss,126.424,91.3693,30.6249,5.30882,45,3.23705,1.38197
3,18ss,109.759,87.3393,31.3978,5.02765,12,2.33948,0.777266
3,18ss,120.493,93.9877,32.0185,10.1536,16,2.71095,1.4618
3,18ss,112.984,94.6484,33.2082,5.93659,12,2.41876,1.07926
3,18ss,119.779,86.953,34.4928,7.62699,30,3.05748,1.36445
3,18ss,121.175,102.729,34.7016,7.8203,16,2.37451,1.35305
3,18ss,135.831,87.7988,28.4316,4.92691,18,4.00141,2.03412
3,18ss,142.469,102.533,28.5152,4.51135,15,3.39949,2.12544
3,18ss,136.577,98.0164,28.4606,3.41143,63,2.93406,1.11078
3,18ss,145.372,88.2977,30.7469,5.71485,17,4.33952,1.2321
3,18ss,138.617,92.7214,31.2666,4.9682,18,3.40345,1.37805
3,18ss,139.123,85.3639,32.1009,7.16502,21,3.72424,2.22075
3,18ss,147.23,96.5409,32.4697,5.59159,19,5.0053,1.30703
3,18ss,150.324,85.7069,32.7742,5.56285,18,3.77061,1.38059
3,18ss,133.318,104.245,32.8063,1.62608,64,2.7697,1.35684
3,18ss,149.433,102.591,33.0854,7.43638,35,3.60307,2.72077
3,18ss,128.817,84.3558,34.1832,9.82356,16,4.20027,3.28676
3,18ss,161.406,89.1828,29.2257,3.70009,31,3.19704,1.58373
3,18ss,168.241,87.4355,30.3937,0.655112,15,1.93537,0.589894
3,18ss,153.945,94.9126,30.3953,5.34041,34,3.65754,1.56659
3,18ss,164.492,98.7537,33.084,0.571805,16,1.94568,0.525564
3,18ss,169.506,96.7671,34.7184,0.43787,12,1.86391,0.526627
3,18ss,81.1072,116.684,31.4171,0.639915,46,2.76374,2.08382
3,18ss,77.3609,122.69,32.6751,0.464253,37,2.52893,1.21278
3,18ss,75.6104,118.614,34.3505,0.560002,104,2.62763,1.52697
3,18ss,96.1205,114.68,28.6339,0.794004,32,2.37318,1.02722
3,18ss,84.75,105.413,29.2791,3.52242,10,2.08072,0.639013
3,18ss,86.9137,117.848,31.3552,0.603522,42,2.70384,1.61719
3,18ss,92.2257,116.094,31.6301,0.632703,19,2.45892,1.21649
3,18ss,90.4734,123.241,29.6428,0.412149,39,2.48645,1.65118
3,18ss,101.718,117.255,32.0169,0.722496,52,2.52618,1.00639
3,18ss,104.387,112.464,32.1961,1.80756,58,3.11373,3.40644
3,18ss,85.096,121.698,31.0854,0.459987,47,2.63286,1.43613
3,18ss,91.7771,120.596,33.0598,0.581752,65,2.96175,1.78029
3,18ss,97.2042,106.609,34.176,4.895,15,2.38459,0.986642
3,18ss,102.386,123.039,33.7672,0.452649,53,2.51866,1.24588
3,18ss,112.763,110.035,29.0631,2.20479,66,2.97222,3.58497
3,18ss,121.427,124.706,26.9819,0.65227,37,2.59136,1.80962
3,18ss,125.357,125.653,29.0724,1.18438,71,2.65719,2.73815
3,18ss,105.756,125.875,30.042,0.382824,41,2.45777,1.39032
3,18ss,111.073,119.658,30.9023,0.488647,46,2.37306,1.13932
3,18ss,115.771,114.276,30.4297,0.831727,17,2.34515,1.02323
3,18ss,106.103,120.528,31.7564,0.488057,57,2.39519,1.18574
3,18ss,111.204,115.261,32.4956,0.779311,39,2.58024,1.05787
3,18ss,118,105.95,33.8629,5.15855,17,2.44985,1.16266
3,18ss,144.458,107.312,28.8555,3.52255,39,2.91033,1.73435
3,18ss,147.677,111.509,29.7081,4.12143,45,3.14121,1.61162
3,18ss,149.589,117.981,32.1436,0.513453,13,1.91031,0.658072
3,18ss,128.354,121.745,30.3404,0.993523,47,2.41449,1.88801
3,18ss,128.97,109.462,33.6063,1.24238,18,2.60148,1.21378
3,18ss,137.602,109.85,33.5777,1.63955,38,2.47012,1.43907
3,18ss,160.934,104.346,28.6863,0.751143,18,1.87119,0.615854
3,18ss,151.965,109.271,28.2452,3.45979,128,2.77056,1.5978
3,18ss,154.535,114.399,30.7168,0.498381,15,1.98476,0.511903
3,18ss,155.682,104.597,30.7274,5.08001,19,2.86304,1.16647
3,18ss,158.966,115.617,33.1005,0.221146,17,1.46335,0.404381
3,18ss,78.9824,130.397,29.0934,0.405708,54,2.51916,1.34024
3,18ss,80.7238,126.427,29.6408,0.434765,60,2.5677,1.61064
3,18ss,73.0161,134.221,28.1298,0.36117,60,2.5862,1.89243
3,18ss,80.3733,135.034,29.7352,0.416209,38,2.66193,1.96448
3,18ss,77.838,134.6,33.0259,0.428789,46,2.68959,1.62477
3,18ss,77.5723,140.293,31.7475,0.469657,68,3.09916,3.19864
3,18ss,93.2569,131.306,29.1347,0.468678,55,2.48444,1.5269
3,18ss,97.8058,137.214,30.6645,0.402823,72,2.63295,2.25338
3,18ss,85.4257,142.306,35.6886,0.54564,130,3.18839,3.39391
3,18ss,107.043,146.695,29.1243,0.342772,12,1.97019,0.739195
3,18ss,106.935,140.917,29.2392,0.560503,32,2.6959,2.58494
3,18ss,113.517,126.994,30.0874,0.404305,68,2.37475,1.25444
3,18ss,123.159,135.847,30.8596,1.64541,87,2.72076,2.31844
3,18ss,105.14,131.67,31.9326,0.500589,39,2.42002,1.77697
3,18ss,127.194,131.495,31.1205,1.33016,71,2.83098,3.19739
3,18ss,115.688,138.469,32.8924,1.18224,56,3.46951,4.76257
3,18ss,115.973,145.211,33.5123,0.477961,14,2.18871,0.668044
3,18ss,131.9,131.574,30.132,3.25104,57,3.34691,3.1157
3,18ss,141.752,131.427,31.1063,0.70656,16,1.97446,0.708563
3,18ss,130.833,138.273,31.3748,0.645833,11,2.40833,0.708333
3,18ss,139.213,139.99,31.8691,0.331361,18,1.73178,0.512497
3,18ss,135.67,127.391,32.4042,2.17647,21,3.80264,3.03903
3,18ss,75.3,149.45,31.0825,0.270695,15,2.05036,0.879636
3,18ss,81.2476,34.264,37.782,0.543092,22,2.60491,0.550194
3,18ss,103.689,36.8233,35.6546,4.93515,66,7.00575,1.39065
3,18ss,102.636,30.4797,36.2206,2.03668,28,4.78693,2.04222
3,18ss,95.9274,36.0388,37.0292,4.68045,48,7.04372,2.52195
3,18ss,103.707,24.1994,37.9491,0.692095,18,2.61968,0.648148
3,18ss,89.6065,36.2508,38.7142,2.81935,19,3.54224,1.15359
3,18ss,93.4528,27.8904,39.1033,0.580605,19,2.37356,0.553751
3,18ss,88.1063,25.5976,39.6522,0.542009,23,2.38969,0.51674
3,18ss,106.226,18.3304,35.3166,0.573849,24,2.69776,0.579925
3,18ss,108.857,21.5953,35.1023,0.610752,19,2.50304,0.572125
3,18ss,124.713,23.3534,36.6721,0.698902,17,2.58726,0.538317
3,18ss,118.014,34.5207,36.8184,5.50098,80,6.39689,1.48493
3,18ss,109.899,35.215,40.2045,4.26184,47,7.69473,1.73383
3,18ss,136.745,25.6908,34.7146,0.510493,16,2.1776,0.468521
3,18ss,129.667,19.2853,36.8107,0.642496,19,2.5801,0.545576
3,18ss,146.081,29.1886,39.1607,0.711827,19,2.58402,0.57361
3,18ss,86.0414,103.927,26.703,4.02208,10,1.78864,0.654574
3,18ss,123.858,84.5171,23.648,5.57457,39,3.1259,1.26154
3,18ss,108.318,86.4613,24.1814,4.61631,8,1.93958,0.909366
3,18ss,121.502,90.3992,25.8224,6.38749,16,2.55061,1.09525
3,18ss,106.338,101.884,26.2441,6.46547,13,2.25225,1.04805
3,18ss,149.961,89.3077,23.4628,3.31192,23,3.26233,0.803186
3,18ss,145.185,90.6909,23.7239,4.84674,25,4.2249,1.10551
3,18ss,142.56,97.0824,22.4978,5.53302,19,3.26939,1.16926
3,18ss,129.864,101.835,24.5483,2.69977,13,2.5742,1.56393
3,18ss,139.877,84.0816,25.8524,5.8937,15,4.13768,1.48577
3,18ss,127.776,87.9769,25.4734,4.66103,33,3.26077,1.36641
3,18ss,130.048,94.0394,26.5816,1.93153,21,2.57861,0.806847
3,18ss,157.66,94.4625,22.5615,2.77586,13,2.74329,0.754789
3,18ss,165.038,88.9289,23.0185,0.878788,8,1.84848,0.69697
3,18ss,164.784,96.4622,24.66,0.614325,14,1.9951,0.532905
3,18ss,151.14,99.8422,25.469,8.1943,19,3.47992,2.15889
3,18ss,152.492,84.2322,26.4519,7.39605,37,4.04916,1.34572
3,18ss,158.065,98.8179,27.6999,2.90518,21,2.77708,0.858584
3,18ss,80.4471,113.391,23.3174,0.899725,11,2.00137,0.534341
3,18ss,75.8489,121.431,24.6334,0.375118,22,2.36642,1.06773
3,18ss,74.7192,112.065,24.714,0.89881,10,2.21429,0.583333
3,18ss,71.9385,125.218,28.009,0.523485,36,2.77123,2.05829
3,18ss,91.6103,118.826,22.791,0.53504,68,2.19165,1.15052
3,18ss,100.77,116.757,24.7903,0.543578,23,2.4211,1.22706
3,18ss,95.0193,123.474,27.492,0.374108,20,2.47025,1.42028
3,18ss,85.0751,124.682,28.2496,0.412808,28,2.59357,1.60216
3,18ss,123.046,108.65,23.0727,1.141,22,2.14176,1.02605
3,18ss,124.265,121.023,23.3927,0.589529,30,2.52379,1.94597
3,18ss,106.747,122.434,23.9113,0.40948,44,2.22917,1.1598
3,18ss,123.575,114.816,23.0315,0.552901,22,2.48281,1.39997
3,18ss,118.582,112.336,24.7941,0.860314,17,2.13156,0.909583
3,18ss,112.978,118.482,25.3275,0.525399,38,2.30479,1.40957
3,18ss,107.744,113.206,26.6092,1.30937,65,2.27518,1.00549
3,18ss,116.294,123.923,26.7105,0.421067,19,2.3044,1.22118
3,18ss,119.525,118.095,26.8921,0.615684,32,2.37805,1.43979
3,18ss,119.34,111.382,27.3305,1.01548,36,2.27296,1.02056
3,18ss,145.073,114.074,24.4179,3.19538,31,2.6448,1.60312
3,18ss,135.081,123.307,23.4688,3.56194,35,2.7992,3.08967
3,18ss,131.261,121.642,23.8566,0.837939,57,2.33579,1.86261
3,18ss,130.106,107.674,25.7081,1.25313,27,2.23142,1.23499
3,18ss,141.633,117.606,26.0452,2.51976,28,2.60669,1.24098
3,18ss,136.298,115.399,26.6898,1.53659,33,2.51231,2.25199
3,18ss,132.969,113.268,27.5789,1.2485,24,2.35834,1.78181
3,18ss,81.7918,140.434,22.3756,0.30566,13,2.16981,1.75094
3,18ss,72.0703,137.923,25.8288,0.451441,124,2.63555,2.36967
3,18ss,72.9623,144.974,27.9719,0.508796,37,3.14959,3.90023
3,18ss,79.8334,142.049,27.4546,0.411205,32,2.98967,3.39761
3,18ss,88.701,137.726,23.8935,0.351886,38,2.47074,1.93407
3,18ss,88.6902,133.002,23.4687,0.430732,77,2.51004,1.5499
3,18ss,81.6665,132.04,21.6442,0.323081,59,2.29491,1.3243
3,18ss,93.4435,136.03,24.7103,0.332874,76,2.26311,1.4926
3,18ss,102.23,137.759,26.6818,0.380039,28,2.43735,2.08895
3,18ss,101.511,141.464,26.4326,0.399742,42,2.80979,2.46758
3,18ss,99.8233,126.657,26.4455,0.341879,62,2.25062,0.970878
3,18ss,89.9234,141.902,26.441,1,3,2,1
3,18ss,88.0908,133.492,27.4162,0.444115,49,2.55338,1.21852
3,18ss,85.8343,128.642,26.6699,0.387779,17,2.44284,1.62988
3,18ss,82.6105,147.23,27.3759,0.363636,13,2.26748,0.844406
3,18ss,113.293,134.433,22.629,0.442308,15,2.27991,1.7906
3,18ss,110.252,130.591,25.334,0.328465,40,2.45075,1.71298
3,18ss,121.606,132.002,26.8809,2.41926,53,2.81268,2.84028
3,18ss,108.328,133.822,26.3489,0.453573,51,2.36836,1.64827
3,18ss,117.568,135.387,26.7084,0.69098,34,2.66249,2.17782
3,18ss,110.655,137.524,26.5994,0.803835,38,3.06844,4.20855
3,18ss,137.268,133.849,23.3756,0.653846,7,2.34615,1.07692
3,18ss,135.769,127.565,26.5135,1.87908,43,3.53517,3.44474
3,18ss,72.3561,33.7223,29.1113,0.33875,14,2,0.3775
3,18ss,79.3995,35.3675,33.7587,0.4768,17,2.25187,0.581773
3,18ss,73.6852,37.7919,32.7096,0.4302,17,2.19043,0.502149
3,18ss,75.0512,26.9125,32.6269,0.394271,16,2.25641,0.408433
3,18ss,96.4225,34.2448,28.8642,3.4586,21,6.25847,1.25235
3,18ss,100.922,24.7592,30.4478,0.564425,17,2.45928,0.517948
3,18ss,93.1717,28.3636,31.6734,0.559468,20,2.32657,0.532052
3,18ss,86.2978,31.882,33.2267,0.578926,22,2.43772,0.533102
3,18ss,121.866,31.7398,28.5168,8.5102,42,5.1898,2.02091
3,18ss,107.179,29.6744,31.4165,3.60979,31,5.66091,1.41929
3,18ss,116.689,20.7404,30.5999,0.691053,18,2.53768,0.553009
3,18ss,113.05,31.7881,33.9108,4.83313,80,6.45414,1.27776
3,18ss,117.594,27.3144,34.0318,4.11436,39,4.01033,1.42772
3,18ss,125.851,36.381,33.8742,8.71083,63,6.04229,1.71269
3,18ss,133.027,36.1868,30.2521,5.58429,47,5.79483,1.7249
3,18ss,130.932,22.7246,30.3721,0.540517,19,2.22148,0.444444
3,18ss,145.081,32.7283,32.7391,0.691105,22,2.35594,0.56049
3,18ss,140.349,36.6857,32.2164,4.60427,64,4.55651,3.67585
3,18ss,135.343,33.5861,33.5223,6.07542,60,5.43806,3.58522
3,18ss,128.89,28.6533,34.2077,7.47058,37,5.3041,1.43185
3,18ss,77.0175,57.9914,30.3623,6.09114,17,4.59269,1.22755
3,18ss,81.4277,60.1304,31.5744,7.65996,46,6.26369,3.70431
3,18ss,76.4881,50.5574,32.191,1.5417,17,3.87043,0.629475
3,18ss,96.8804,43.5975,29.3825,2.2405,33,4.26082,0.841869
3,18ss,90.9697,58.175,28.8074,2.08219,20,4.62329,0.684932
3,18ss,82.6961,39.7431,29.5914,0.907813,19,2.38879,0.538712
3,18ss,81.9867,54.2885,29.8492,1.93787,16,3.0012,0.658911
3,18ss,98.55,51.1165,30.5105,2.11369,16,3.59671,0.829928
3,18ss,100.291,56.8366,31.2268,5.1658,25,4.57993,2.05353
3,18ss,84.9518,48.6416,32.5909,1.70684,16,3.44755,0.63183
3,18ss,100.257,40.67,33.8662,2.57976,33,5.95875,1.13223
3,18ss,122.902,41.1634,28.2222,5.82759,29,5.08818,1.52906
3,18ss,118.779,51.3662,30.3038,1.70637,18,4.16786,0.734367
3,18ss,111.119,39.7325,29.9615,4.80387,32,5.46976,1.15087
3,18ss,110.037,45.0267,30.6485,2.60935,25,4.13325,0.796098
3,18ss,106.709,48.8219,30.7103,1.86094,16,3.61666,0.768955
3,18ss,149.671,58.1402,28.3295,7.81771,33,5.65568,1.94648
3,18ss,138.94,50.7203,28.6961,8.12085,32,4.94447,1.54573
3,18ss,131.195,58.4411,29.0554,2.37402,16,5.83543,0.896457
3,18ss,128.512,44.2401,31.5725,11.1212,72,7.63351,3.24846
3,18ss,146.098,40.9695,32.9894,5.10025,60,7.01363,1.94133
3,18ss,145.695,48.7648,32.3752,6.66734,48,8.83771,1.6368
3,18ss,136.083,42.5586,33.7671,4.9955,53,5.56961,1.40598
3,18ss,135.065,55.5927,34.4338,4.18338,18,5.90926,1.67351
3,18ss,142.647,57.4397,34.2577,4.08379,19,5.0954,1.06968
3,18ss,152.186,48.7514,29.0326,8.64924,75,5.31402,1.72973
3,18ss,162.37,50.8511,30.1522,0.555405,14,2.45946,0.42027
3,18ss,158.892,59.3569,34.5068,5.51212,27,5.32741,1.3948
3,18ss,77.8923,118.824,19.2578,0.423711,11,2.11753,0.583505
3,18ss,86.1167,118.252,17.3509,0.445835,12,2.01095,0.610872
3,18ss,92.9523,124.004,20.3003,0.329017,29,2.12586,1.02185
3,18ss,101.97,125.61,20.2171,0.327194,15,2.10618,1.19827
3,18ss,96.6524,120.523,20.9225,0.495477,15,2.22546,0.969179
3,18ss,101.059,115.731,21.3447,0.556863,14,2.29412,0.67451
3,18ss,87.9563,124.885,22.5579,0.448501,26,2.45414,1.51566
3,18ss,119.658,119.185,16.4382,0.522523,8,2.31532,0.621622
3,18ss,116.592,122.518,19.3498,0.38216,32,2.04451,1.08157
3,18ss,126.029,119.692,19.5872,0.799244,14,2.18632,1.54864
3,18ss,113.991,113.194,20.4024,0.893805,10,1.941,0.669617
3,18ss,111.621,122.07,20.7895,0.368496,19,2.09979,1.06949
3,18ss,142.012,112.389,21.2357,2.04292,66,2.41462,1.49017
3,18ss,134.893,118.897,18.3631,1.95819,12,2.95209,3.23171
3,18ss,144.487,107.326,18.626,2.85216,11,2.51322,0.93149
3,18ss,136.808,110.747,19.4713,1.32026,15,2.19035,0.959024
3,18ss,128.377,112.608,19.8925,0.668301,14,2.36166,1.75245
3,18ss,141.156,114.382,19.523,1.30194,54,2.63911,1.4486
3,18ss,139.767,122.002,19.7787,6.29231,13,2.49231,4
3,18ss,131.913,107.51,20.6352,1.26475,56,2.25742,1.68708
3,18ss,130.245,116.894,21.488,0.861486,16,2.29865,1.11149
3,18ss,154.316,112.74,22.1817,0.989987,13,1.83605,0.507509
3,18ss,75.4212,135.418,19.6512,0.313144,29,2.47627,2.14506
3,18ss,79.9026,127.322,22.7406,0.388758,24,2.43537,1.23463
3,18ss,81.8864,136.184,21.2695,0.322028,45,2.48655,1.68319
3,18ss,98.2769,129.024,17.3152,0.294245,21,2.31511,1.59388
3,18ss,85.8102,131.288,18.6496,0.293162,28,2.03148,1.03825
3,18ss,95.5353,133.044,17.8682,0.277414,40,2.09414,1.27103
3,18ss,94.3755,128.291,19.4763,0.394471,68,2.47741,1.59224
3,18ss,95.8645,140.726,22.1694,0.39,15,2.39,3.74
3,18ss,105.077,135.721,17.9401,0.320045,18,2.30801,2.16284
3,18ss,107.056,126.79,19.64,0.352985,20,2.18731,1.26866
3,18ss,125.102,129.391,19.9428,2.11977,52,2.42904,2.15094
3,18ss,115.74,129.087,20.2183,0.394404,41,2.1992,1.498
3,18ss,130.488,127.717,22.2163,1.21577,21,2.26667,1.48387
3,18ss,101.129,17.4272,22.2866,0.442499,18,2.99293,0.45824
3,18ss,73.9034,31.9867,23.8865,0.30026,15,1.85125,0.39153
3,18ss,90.5276,29.081,22.9802,0.36947,16,1.90423,0.421974
3,18ss,82.6927,24.0889,23.4385,0.260601,13,1.88267,0.350762
3,18ss,95.6277,35.7542,23.3619,2.72069,20,4.75105,0.965159
3,18ss,97.6594,23.5755,24.5596,0.374072,15,2.0276,0.391205
