
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
49.6372,62.9476,43.3259,um,Surface,Position Reference Frame,Reference Frame 1,1,256,
47.0403,66.644,42.7849,um,Surface,Position Reference Frame,Reference Frame 1,1,257,
-13.8844,81.1274,40.9347,um,Surface,Position Reference Frame,Reference Frame 1,1,258,
-8.58619,75.5901,41.7833,um,Surface,Position Reference Frame,Reference Frame 1,1,259,
-8.21915,80.902,43.7885,um,Surface,Position Reference Frame,Reference Frame 1,1,260,
13.2281,90.701,41.8016,um,Surface,Position Reference Frame,Reference Frame 1,1,261,
3.64823,93.9673,42.8,um,Surface,Position Reference Frame,Reference Frame 1,1,262,
19.8071,81.3768,43.0389,um,Surface,Position Reference Frame,Reference Frame 1,1,263,
3.27235,76.9133,45.4034,um,Surface,Position Reference Frame,Reference Frame 1,1,264,
9.50723,87.6586,44.0837,um,Surface,Position Reference Frame,Reference Frame 1,1,265,
16.7915,71.0941,45.6648,um,Surface,Position Reference Frame,Reference Frame 1,1,266,
9.13592,73.4832,46.6979,um,Surface,Position Reference Frame,Reference Frame 1,1,267,
14.2839,81.6272,46.5668,um,Surface,Position Reference Frame,Reference Frame 1,1,268,
-2.15458,80.288,47.3828,um,Surface,Position Reference Frame,Reference Frame 1,1,269,
36.7714,79.4193,40.5565,um,Surface,Position Reference Frame,Reference Frame 1,1,270,
26.9209,75.7429,43.3171,um,Surface,Position Reference Frame,Reference Frame 1,1,271,
27.6422,82.7084,46.0019,um,Surface,Position Reference Frame,Reference Frame 1,1,272,
35.8846,77.8086,45.6228,um,Surface,Position Reference Frame,Reference Frame 1,1,273,
-13.688,97.8514,40.5001,um,Surface,Position Reference Frame,Reference Frame 1,1,274,
-7.43858,99.3785,39.2267,um,Surface,Position Reference Frame,Reference Frame 1,1,275,
-6.88083,99.2316,44.9841,um,Surface,Position Reference Frame,Reference Frame 1,1,276,
8.57161,96.9248,44.8626,um,Surface,Position Reference Frame,Reference Frame 1,1,277,
21.9472,96.0795,40.7522,um,Surface,Position Reference Frame,Reference Frame 1,1,278,
-3.33547,7.8487,41.4927,um,Surface,Position Reference Frame,Reference Frame 1,1,279,
-10.0435,8.97175,42.2151,um,Surface,Position Reference Frame,Reference Frame 1,1,280,
-6.06222,18.1693,42.8325,um,Surface,Position Reference Frame,Reference Frame 1,1,281,
-9.7495,13.8617,44.2218,um,Surface,Position Reference Frame,Reference Frame 1,1,282,
4.95416,-2.87205,41.1996,um,Surface,Position Reference Frame,Reference Frame 1,1,283,
22.6698,7.10967,41.9309,um,Surface,Position Reference Frame,Reference Frame 1,1,284,
18.8495,16.6374,40.0345,um,Surface,Position Reference Frame,Reference Frame 1,1,285,
11.2278,5.23884,42.9997,um,Surface,Position Reference Frame,Reference Frame 1,1,286,
7.55117,9.90823,42.3033,um,Surface,Position Reference Frame,Reference Frame 1,1,287,
23.5746,16.5958,43.4084,um,Surface,Position Reference Frame,Reference Frame 1,1,288,
17.5302,10.3041,43.6962,um,Surface,Position Reference Frame,Reference Frame 1,1,289,
3.46402,15.8341,44.9229,um,Surface,Position Reference Frame,Reference Frame 1,1,290,
