
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
-35.7653,21.165,-68.9594,um,Surface,Position Reference Frame,Reference Frame 1,1,221,
-40.0268,13.3208,-48.4115,um,Surface,Position Reference Frame,Reference Frame 1,1,222,
-33.1664,23.7704,-56.1853,um,Surface,Position Reference Frame,Reference Frame 1,1,223,
-49.2052,11.0995,-47.5515,um,Surface,Position Reference Frame,Reference Frame 1,1,224,
-45.1563,18.4338,-52.9266,um,Surface,Position Reference Frame,Reference Frame 1,1,225,
-31.6366,11.1834,-56.3097,um,Surface,Position Reference Frame,Reference Frame 1,1,226,
-31.5475,18.1034,-59.6952,um,Surface,Position Reference Frame,Reference Frame 1,1,227,
-42.4385,16.4154,-54.3852,um,Surface,Position Reference Frame,Reference Frame 1,1,228,
-51.1025,9.32476,-51.0624,um,Surface,Position Reference Frame,Reference Frame 1,1,229,
-50.6172,13.9376,-53.9967,um,Surface,Position Reference Frame,Reference Frame 1,1,230,
-52.0322,18.4117,-53.5634,um,Surface,Position Reference Frame,Reference Frame 1,1,231,
-43.3388,26.8479,-61.4799,um,Surface,Position Reference Frame,Reference Frame 1,1,232,
-42.4242,4.79411,-54.8952,um,Surface,Position Reference Frame,Reference Frame 1,1,233,
-40.7302,16.6787,-59.7964,um,Surface,Position Reference Frame,Reference Frame 1,1,234,
-45.7619,8.98694,-55.6389,um,Surface,Position Reference Frame,Reference Frame 1,1,235,
-39.7688,19.0396,-61.9983,um,Surface,Position Reference Frame,Reference Frame 1,1,236,
-43.3387,25.1485,-64.8452,um,Surface,Position Reference Frame,Reference Frame 1,1,237,
-40.7435,13.5652,-63.0837,um,Surface,Position Reference Frame,Reference Frame 1,1,238,
-52.5075,14.4085,-58.6815,um,Surface,Position Reference Frame,Reference Frame 1,1,239,
-47.2445,10.8167,-60.065,um,Surface,Position Reference Frame,Reference Frame 1,1,240,
-49.8538,-6.12332,-41.2164,um,Surface,Position Reference Frame,Reference Frame 1,1,241,
-45.9557,4.5589,-47.1849,um,Surface,Position Reference Frame,Reference Frame 1,1,242,
-65.8834,0.293249,-37.8624,um,Surface,Position Reference Frame,Reference Frame 1,1,243,
-56.0234,-2.12847,-41.252,um,Surface,Position Reference Frame,Reference Frame 1,1,244,
-57.3368,13.5579,-45.8638,um,Surface,Position Reference Frame,Reference Frame 1,1,245,
-44.4053,1.0519,-47.6242,um,Surface,Position Reference Frame,Reference Frame 1,1,246,
-50.0546,4.87104,-46.0816,um,Surface,Position Reference Frame,Reference Frame 1,1,247,
-51.3659,-0.462599,-45.0623,um,Surface,Position Reference Frame,Reference Frame 1,1,248,
-61.5538,4.8996,-44.5909,um,Surface,Position Reference Frame,Reference Frame 1,1,249,
-57.7596,9.66236,-52.3536,um,Surface,Position Reference Frame,Reference Frame 1,1,250,
-63.8311,1.57116,-47.2422,um,Surface,Position Reference Frame,Reference Frame 1,1,251,
-57.154,4.28032,-53.4304,um,Surface,Position Reference Frame,Reference Frame 1,1,252,
-65.77,-6.9844,-33.5306,um,Surface,Position Reference Frame,Reference Frame 1,1,253,
-66.3978,-12.5538,-32.7347,um,Surface,Position Reference Frame,Reference Frame 1,1,254,
-76.2453,-11.8645,-42.3262,um,Surface,Position Reference Frame,Reference Frame 1,1,255,
-25.5639,59.4589,-72.7562,um,Surface,Position Reference Frame,Reference Frame 1,1,256,
-33.0377,60.4238,-69.0456,um,Surface,Position Reference Frame,Reference Frame 1,1,257,
-31.276,52.8823,-72.2901,um,Surface,Position Reference Frame,Reference Frame 1,1,258,
-29.7001,47.2752,-75.205,um,Surface,Position Reference Frame,Reference Frame 1,1,259,
-35.9381,43.0031,-59.8276,um,Surface,Position Reference Frame,Reference Frame 1,1,260,
-46.1997,44.3054,-56.9162,um,Surface,Position Reference Frame,Reference Frame 1,1,261,
-40.655,56.6206,-64.5756,um,Surface,Position Reference Frame,Reference Frame 1,1,262,
-43.6461,36.1659,-56.0298,um,Surface,Position Reference Frame,Reference Frame 1,1,263,
-46.6406,57.8287,-63.1826,um,Surface,Position Reference Frame,Reference Frame 1,1,264,
-43.7846,62.372,-65.8928,um,Surface,Position Reference Frame,Reference Frame 1,1,265,
-31.9211,42.3697,-64.762,um,Surface,Position Reference Frame,Reference Frame 1,1,266,
-39.4757,35.3392,-59.7861,um,Surface,Position Reference Frame,Reference Frame 1,1,267,
-32.8371,47.0286,-65.9779,um,Surface,Position Reference Frame,Reference Frame 1,1,268,
-44.8913,50.586,-63.4522,um,Surface,Position Reference Frame,Reference Frame 1,1,269,
-56.8264,46.097,-59.3879,um,Surface,Position Reference Frame,Reference Frame 1,1,270,
-42.3584,43.4787,-62.3962,um,Surface,Position Reference Frame,Reference Frame 1,1,271,
-48.3944,37.0922,-60.7552,um,Surface,Position Reference Frame,Reference Frame 1,1,272,
-38.1234,36.7649,-65.8755,um,Surface,Position Reference Frame,Reference Frame 1,1,273,
-44.1821,32.747,-62.5061,um,Surface,Position Reference Frame,Reference Frame 1,1,274,
-39.089,44.1051,-68.4866,um,Surface,Position Reference Frame,Reference Frame 1,1,275,
-57.3576,43.8486,-63.082,um,Surface,Position Reference Frame,Reference Frame 1,1,276,
-46.9412,45.3189,-67.1124,um,Surface,Position Reference Frame,Reference Frame 1,1,277,
-46.2134,37.6311,-65.85,um,Surface,Position Reference Frame,Reference Frame 1,1,278,
-38.4844,51.8934,-74.3091,um,Surface,Position Reference Frame,Reference Frame 1,1,279,
-45.1323,55.7711,-71.3952,um,Surface,Position Reference Frame,Reference Frame 1,1,280,
-54.5381,52.2582,-69.9587,um,Surface,Position Reference Frame,Reference Frame 1,1,281,
-40.68,43.3583,-72.5677,um,Surface,Position Reference Frame,Reference Frame 1,1,282,
-50.5367,54.9246,-71.5053,um,Surface,Position Reference Frame,Reference Frame 1,1,283,
-44.6425,47.7724,-72.8094,um,Surface,Position Reference Frame,Reference Frame 1,1,284,
-52.5797,43.7413,-66.6448,um,Surface,Position Reference Frame,Reference Frame 1,1,285,
-50.5742,24.3164,-47.7402,um,Surface,Position Reference Frame,Reference Frame 1,1,286,
-59.67,24.9723,-48.1269,um,Surface,Position Reference Frame,Reference Frame 1,1,287,
-62.0109,30.8444,-47.2356,um,Surface,Position Reference Frame,Reference Frame 1,1,288,
-56.8873,37.5859,-53.3204,um,Surface,Position Reference Frame,Reference Frame 1,1,289,
-43.7914,29.1491,-53.4165,um,Surface,Position Reference Frame,Reference Frame 1,1,290,
-57.1495,45.5599,-56.9785,um,Surface,Position Reference Frame,Reference Frame 1,1,291,
-59.2934,30.7686,-52.1031,um,Surface,Position Reference Frame,Reference Frame 1,1,292,
-51.4296,31.3594,-55.9411,um,Surface,Position Reference Frame,Reference Frame 1,1,293,
-64.6269,35.9676,-51.0957,um,Surface,Position Reference Frame,Reference Frame 1,1,294,
-48.1311,24.3442,-57.2006,um,Surface,Position Reference Frame,Reference Frame 1,1,295,
-63.6522,26.8333,-53.1682,um,Surface,Position Reference Frame,Reference Frame 1,1,296,
-54.8224,25.1574,-54.2918,um,Surface,Position Reference Frame,Reference Frame 1,1,297,
-56.4573,32.6513,-59.5457,um,Surface,Position Reference Frame,Reference Frame 1,1,298,
-60.0738,28.9639,-56.22,um,Surface,Position Reference Frame,Reference Frame 1,1,299,
-60.5195,40.3799,-57.3826,um,Surface,Position Reference Frame,Reference Frame 1,1,300,
